pt1_X,pt1_Y,pt2_X,pt2_Y,pt3_X,pt3_Y,pt4_X,pt4_Y,pt5_X,pt5_Y
1291.958797,592.460492,1348.809056,592.296435,1413.986970,584.123769,1444.649351,576.599935,1464.123564,561.380110
1287.609588,592.479991,1351.235855,591.411964,1414.533820,585.780790,1444.649351,577.030060,1463.828272,561.615576
1291.219667,590.944973,1351.795886,591.264552,1414.424450,588.222716,1444.649351,578.535495,1463.532981,564.205698
1291.775064,589.629244,1353.102624,589.937844,1414.971300,589.792525,1444.649351,579.395744,1464.418856,567.737682
1291.775064,590.725685,1353.849332,589.053373,1414.971300,590.141372,1445.728169,579.610807,1465.009439,569.621407
1293.163555,590.287108,1353.849332,589.053373,1415.080670,590.490218,1449.234325,581.976491,1467.076481,572.446994
1294.552047,589.848532,1353.849332,589.053373,1415.190040,591.885605,1450.582847,583.912052,1468.552939,576.920840
1295.940539,589.190667,1356.276131,587.874078,1417.268070,591.885605,1451.931369,585.847612,1469.438815,577.862703
1296.495936,588.971379,1356.276131,587.874078,1419.236730,589.792525,1455.167821,588.428359,1470.029398,577.627237
1298.162126,589.848532,1356.276131,587.874078,1419.564840,588.920409,1455.976934,589.073546,1475.935232,577.862703
1298.717523,590.067820,1356.276131,587.874078,1420.330430,586.216848,1456.595404,583.964612,1481.250483,575.743512
1298.995221,591.164261,1356.276131,587.874078,1420.330430,585.344732,1458.291627,582.373355,1493.948026,576.449909
1299.550618,591.383550,1356.462808,587.874078,1420.549170,583.949346,1458.092072,581.020787,1496.015068,576.449909
1301.494506,593.137856,1358.516254,587.874078,1420.549170,581.681843,1457.792738,579.906907,1498.967985,578.098168
1304.826886,597.304332,1360.943054,589.200785,1420.549170,580.460880,1456.794960,578.156524,1499.558568,577.862703
1305.104585,600.155079,1366.543360,594.949850,1420.330430,579.065494,1455.996737,577.122207,1499.558568,577.862703
1305.659982,601.690097,1367.103391,595.244673,1418.361770,577.146838,1453.502291,573.780568,1491.585692,570.563269
1305.659982,601.690097,1367.476745,595.981733,1418.252400,577.059627,1448.413622,572.427999,1493.062151,568.915010
1309.270060,600.155079,1368.036775,596.571381,1420.439800,578.193378,1448.313844,571.552808,1493.948026,567.266751
1308.992362,598.839350,1368.410129,597.161028,1421.096020,578.891071,1448.413622,571.950622,1496.605651,557.612661
1308.992362,598.839350,1368.410129,597.455852,1421.424130,579.327129,1448.613177,571.950622,1496.310359,553.374280
1310.380854,598.620062,1368.596806,598.635148,1422.189720,580.112034,1450.808290,574.337508,1488.632775,548.429502
1311.769345,596.207891,1368.596806,598.782560,1423.064680,581.071362,1451.506734,576.167453,1488.632775,548.429502
1311.491647,594.453585,1372.330344,598.635148,1423.830269,582.379536,1452.803846,578.793027,1488.928067,550.784158
1311.769345,593.357144,1374.383790,598.045500,1425.252079,585.170309,1454.300514,582.214229,1490.699817,554.787074
1315.379424,592.260703,1374.570467,597.898088,1427.439479,590.926277,1455.098737,584.123738,1491.880984,558.319058
1313.157837,593.576432,1374.943820,597.603264,1428.095699,592.234451,1457.992294,587.863192,1491.880984,559.496386
1313.990932,592.479991,1377.370620,596.866205,1429.080029,594.327530,1459.987851,590.727454,1493.652734,563.028370
1313.990932,592.260703,1378.677358,596.571381,1429.736249,595.897340,1460.786073,592.159585,1494.538609,565.147560
1315.379424,596.646468,1379.610743,595.981733,1430.720579,597.554361,1461.783852,594.705596,1495.129193,567.737682
1315.379424,596.646468,1381.850865,595.981733,1431.595539,598.339266,1462.282741,596.455979,1498.082110,573.388856
1316.767916,598.620062,1382.597573,598.045500,1433.017349,598.077631,1462.282741,597.808547,1506.350277,579.040031
1316.767916,599.058638,1381.566725,598.730439,1433.673569,598.077631,1462.382519,598.206362,1512.256111,583.984808
1317.045614,599.935791,1383.502692,598.203787,1435.314119,598.513689,1462.382519,598.524613,1515.504320,588.694120
1318.711804,601.251521,1383.838388,597.574206,1435.642229,597.554361,1462.083185,594.546471,1519.638404,593.167967
1314.546329,605.198709,1383.838388,597.574206,1435.970339,594.850800,1461.883630,593.830405,1517.276070,596.464485
1316.767916,610.023051,1384.006236,597.408526,1435.642229,593.891472,1461.783852,591.363957,1510.189069,599.290072
1316.767916,613.970239,1384.006236,597.905564,1435.642229,592.844933,1461.783852,590.170514,1509.598486,599.290072
1316.757436,614.280709,1386.849103,603.613694,1435.642229,592.670509,1461.783852,589.136197,1509.303194,597.641813
1317.013985,617.116926,1386.359022,604.129692,1432.689239,591.798393,1461.584296,588.738383,1509.893778,595.522623
1317.013985,617.116926,1386.359022,605.677686,1432.033019,594.065895,1461.584296,587.465377,1510.779653,591.990639
1317.783630,618.535034,1386.359022,606.967681,1432.579869,596.595033,1461.284963,587.067563,1510.779653,587.281327
1320.868005,613.669811,1386.522383,608.773674,1433.564199,597.379938,1461.983407,589.454448,1508.712611,580.452824
1322.551875,614.645654,1386.522383,609.418672,1441.987934,597.729040,1463.280519,593.750842,1505.169110,578.098168
1323.070000,614.970000,1386.522383,610.708667,1441.502394,597.470926,1463.978964,595.660351,1503.397360,576.920840
1323.060000,614.950000,1386.359022,611.611663,1441.340547,599.406777,1464.777187,597.808547,1501.330318,575.508047
1322.980000,614.950000,1386.195662,612.127662,1441.987934,599.923004,1466.273854,601.309313,1502.216193,581.394687
1322.990000,615.010000,1386.032302,613.288657,1443.930097,601.858854,1467.271633,603.855324,1503.397360,586.339464
1323.020000,615.070000,1386.032302,614.707652,1446.681494,604.956215,1468.269411,607.276526,1503.987944,588.694120
1320.279099,615.922581,1386.032302,615.997647,1450.727666,608.182632,1470.405481,610.746607,1504.873819,591.048776
1319.910000,616.050000,1385.705582,617.674641,1454.773838,610.892823,1470.895327,611.158429,1505.464402,595.758088
1321.187345,617.885468,1385.542222,618.577637,1459.629244,615.280751,1471.198131,612.148397,1506.645569,600.231935
1319.705470,618.564929,1385.448722,621.122666,1461.409559,617.216601,1474.575394,617.996496,1507.826736,606.589506
1319.705470,618.602677,1385.448722,621.122666,1463.837263,619.668678,1474.078637,619.933054,1506.645569,611.063353
1319.801075,619.017903,1385.071851,621.941068,1464.484650,621.217359,1473.692270,622.177701,1505.464402,616.949993
1319.772488,622.741305,1384.977634,622.685070,1464.484650,621.217359,1474.299418,623.189993,1505.169110,621.894770
1319.641786,623.463779,1384.977634,623.577872,1464.808344,621.604529,1474.354613,623.498082,1503.692652,624.013961
1320.295296,625.011938,1384.977634,623.726672,1465.617578,621.862642,1474.409809,623.498082,1501.330318,626.368617
1320.425998,628.521098,1385.071851,624.098673,1465.779425,621.862642,1475.237737,622.617828,1497.491526,627.075013
1318.465469,633.371995,1385.651889,624.897214,1465.779425,621.862642,1475.458518,620.417194,1495.129193,626.368617
1319.641786,628.005045,1387.363593,622.580066,1465.293885,619.281508,1475.458518,620.021079,1494.538609,623.072098
1318.334767,631.204573,1387.363593,622.580066,1464.646497,618.636225,1475.403323,617.776432,1493.948026,620.717442
1318.334767,631.204573,1386.140947,625.476501,1464.484650,617.474715,1475.900080,615.751848,1493.948026,619.540114
1321.812028,630.727921,1387.363593,626.635075,1466.628993,616.686617,1475.900080,615.751848,1493.357442,616.714527
1320.473413,631.784976,1387.852651,626.828171,1466.628993,616.686617,1475.900080,615.751848,1491.585692,611.769749
1320.138760,632.313503,1387.852651,627.600553,1466.628993,617.615982,1475.900080,615.751848,1490.109234,608.708697
1319.971433,632.842031,1372.456186,633.898027,1466.628993,617.615982,1475.900080,615.751848,1487.451608,606.118575
1319.636779,633.634822,1371.880000,634.020000,1467.328289,618.359474,1476.176057,616.720128,1487.451608,606.354040
1319.302126,634.163349,1371.790000,634.030000,1467.095190,618.731220,1476.452033,618.172546,1489.223358,612.240681
1319.302126,634.163349,1371.770000,634.070000,1466.628993,620.589950,1477.611133,620.109105,1491.585692,619.069183
1317.796185,631.520712,1371.920000,634.060000,1466.162795,624.121538,1478.659843,622.133689,1492.176276,622.836633
1317.796185,631.520712,1371.920000,634.080000,1465.929696,627.095507,1479.046210,624.554387,1493.357442,627.075013
1316.290243,634.427613,1371.900000,634.090000,1465.929696,628.954237,1479.763748,631.112278,1493.062151,628.723273
1316.290243,634.427613,1371.900000,634.110000,1465.929696,630.627094,1480.289859,633.579772,1491.585692,631.077929
1316.290243,634.427613,1371.890000,634.140000,1467.794487,635.088047,1479.724565,635.457964,1490.109234,635.787241
1316.624897,635.352536,1371.900000,634.170000,1467.514480,636.139795,1479.724565,635.457964,1488.042192,638.141897
1316.792224,635.748931,1373.259405,631.360936,1467.514480,636.139795,1479.724565,636.960518,1485.679858,640.496553
1316.792224,636.145327,1371.452163,633.105186,1467.787027,635.632694,1480.195644,637.110773,1482.136358,641.438415
1316.792224,636.805986,1370.849748,632.946618,1467.514480,634.835822,1480.101428,636.359497,1481.545774,638.848294
1316.624897,638.259437,1370.849748,632.946618,1467.781542,635.680296,1480.101428,636.209241,1483.317524,636.022706
1316.624897,639.448623,1370.849748,633.263754,1468.737555,631.106350,1480.289859,635.608220,1488.042192,633.197119
1316.122917,640.902074,1371.251358,634.690867,1469.693567,629.772283,1480.478291,635.157454,1493.062151,632.255257
1315.453609,642.884052,1371.251358,634.690867,1468.976558,628.247634,1479.724565,632.152346,1493.062151,632.255257
1314.951629,644.866029,1371.251358,635.483708,1468.020545,627.104147,1478.876622,629.522878,1494.833901,632.019791
1314.951629,644.866029,1371.251358,636.910822,1468.020545,626.151242,1478.122896,627.269047,1498.967985,630.136066
1314.449649,645.526689,1371.251358,637.069390,1468.020545,624.817174,1477.180738,620.432428,1501.035027,628.723273
1314.449649,645.658821,1371.251358,637.069390,1467.542539,624.245431,1476.238580,618.328853,1503.397360,621.659305
1314.114995,641.430601,1371.251358,637.545094,1466.108520,621.005552,1476.238580,618.328853,1507.826736,614.124405
1314.114995,641.430601,1371.251358,637.545094,1466.108520,619.480904,1476.238580,617.051683,1515.799612,614.830802
1313.780342,640.109283,1371.251358,637.862231,1467.781542,619.480904,1476.238580,617.051683,1515.799612,613.418009
1313.780342,639.712887,1371.251358,637.862231,1468.498551,620.052647,1476.238580,617.051683,1515.504320,611.769749
1314.114995,638.655832,1371.452163,637.703662,1469.215561,622.149039,1477.746033,621.258833,1513.732570,608.237765
1314.114995,638.127305,1371.452163,637.703662,1469.693567,623.864269,1477.463385,622.611131,1512.551403,604.705781
1314.114995,637.730909,1371.452163,637.703662,1469.693567,624.436012,1477.180738,623.362408,1512.256111,603.999384
1314.282322,637.995173,1371.452163,637.703662,1469.693567,625.770080,1477.274954,624.639578,1509.598486,602.822056
1314.951629,639.052228,1371.452163,637.703662,1469.215561,628.057053,1476.898091,626.217260,1510.779653,603.999384
1314.951629,639.580755,1371.452163,637.703662,1469.693567,631.106350,1476.803875,626.592898,1509.598486,601.644728
1315.286283,640.637810,1371.452163,637.227958,1469.693567,631.868675,1476.709659,627.644686,1510.779653,612.476146
1315.955590,642.091261,1371.452163,637.227958,1469.693567,632.059256,1476.238580,632.077219,1511.665528,615.772665
1316.624897,643.544711,1371.452163,637.227958,1469.693567,633.012161,1476.238580,633.504645,1513.732570,620.717442
1316.624897,644.733898,1371.452163,638.655071,1469.693567,633.965067,1476.238580,634.105666,1515.799612,626.133151
1317.461531,647.905062,1372.255382,639.606480,1469.693567,634.346229,1476.238580,634.105666,1516.094903,628.487807
1317.796185,650.151304,1372.255382,640.399321,1469.693567,632.440418,1476.238580,629.447750,1516.685487,632.255257
1317.796185,650.811963,1372.255382,640.399321,1468.737555,630.153445,1476.238580,627.344175,1516.685487,632.255257
1317.796185,651.340490,1372.255382,640.875026,1468.020545,628.057053,1475.955933,626.592898,1518.457237,634.374447
1316.624897,657.286424,1367.017233,642.999581,1467.303536,626.722985,1475.579069,626.367515,1518.457237,634.845378
1316.122917,658.739874,1367.981258,646.653608,1466.108520,625.198336,1475.013775,626.067004,1518.457237,636.729103
1315.453609,658.739874,1368.174063,646.653608,1465.152508,624.245431,1473.883185,623.137025,1518.457237,636.729103
1315.453609,659.400534,1368.366869,647.414864,1464.435498,623.483107,1473.035243,621.709599,1515.799612,627.781410
1315.788263,659.400534,1368.366869,648.176120,1464.435498,623.292526,1472.187300,620.357300,1511.074944,617.656389
1315.788263,659.400534,1367.981258,649.394129,1463.957492,622.339620,1471.998869,619.681151,1504.283235,608.944162
1315.453609,659.929061,1367.981258,650.155384,1463.957492,622.339620,1470.679848,619.681151,1503.987944,608.944162
1315.118956,662.835962,1367.981258,650.916640,1465.630514,625.198336,1471.245142,620.732939,1502.216193,607.531369
1315.118956,663.232357,1367.981258,651.373393,1465.630514,627.104147,1471.622006,622.010109,1500.444443,605.412178
1314.951629,662.835962,1367.402843,652.895905,1465.630514,627.104147,1471.716221,622.761386,1500.444443,605.176712
1314.449649,662.439566,1367.210038,655.027421,1465.630514,627.104147,1472.281516,624.188812,1498.377401,602.822056
1314.449649,662.439566,1367.210038,655.027421,1466.347523,629.009958,1472.752595,625.390855,1498.377401,602.351125
1314.449649,662.835962,1367.210038,655.484174,1466.825530,630.534607,1473.412106,626.818281,1501.920902,606.589506
1314.114995,664.157280,1367.402843,661.574220,1469.693567,634.917972,1474.825343,629.222367,1502.806777,608.237765
1314.114995,664.553676,1367.402843,661.878722,1470.888583,637.395526,1477.369170,635.157454,1507.236152,615.301733
1313.613015,665.214335,1367.981258,662.792229,1472.322601,641.969472,1478.876622,642.219456,1509.303194,618.833717
1313.445688,665.874995,1367.981258,662.792229,1472.322601,641.969472,1479.630349,644.623541,1509.303194,619.304649
1313.445688,666.535654,1367.981258,663.401234,1473.517617,648.258648,1479.724565,645.149435,1509.893778,621.659305
1313.445688,667.856972,1367.981258,664.619243,1473.517617,650.926784,1480.195644,647.778904,1512.256111,631.077929
1314.114995,669.046159,1367.981258,665.532750,1473.756620,652.832595,1481.106230,650.646063,1513.141986,634.374447
1314.449649,670.631741,1367.981258,665.685001,1474.473630,655.881892,1483.719545,653.995245,1515.209028,637.906431
1314.114995,672.613719,1367.595648,666.446257,1474.473630,656.453635,1482.030728,660.728558,1520.524279,641.909346
1313.780342,674.067170,1367.595648,666.903010,1474.473630,656.834797,1482.030728,660.728558,1522.886612,644.028537
1314.497136,676.478639,1367.595648,667.359763,1474.473630,657.215960,1482.030728,660.055226,1524.363071,647.560521
1314.680345,678.287061,1367.981258,668.577773,1473.278614,657.406541,1482.030728,660.055226,1525.839529,651.092505
1315.046764,680.167820,1368.366869,669.643531,1472.083598,656.834797,1482.030728,657.361901,1520.791611,657.763848
1315.046764,680.457167,1368.945284,671.013791,1472.083598,656.834797,1482.030728,657.361901,1520.403188,660.551404
1314.955159,681.108199,1369.138089,671.775046,1471.127586,656.263054,1482.030728,657.361901,1520.403188,661.325725
1314.955159,682.193253,1369.138089,672.231800,1470.410576,655.500730,1482.030728,656.688570,1520.403188,661.325725
1314.955159,682.627274,1369.138089,672.536302,1469.215561,654.547824,1480.341912,654.668576,1517.684228,657.454119
1314.955159,682.988958,1369.523699,673.449809,1468.498551,653.785500,1480.341912,654.668576,1517.684228,656.989527
1314.863555,681.903905,1369.523699,674.515567,1465.630514,653.785500,1479.497503,654.668576,1516.518959,654.666563
1314.863555,681.831568,1369.523699,674.820069,1464.435498,653.785500,1478.653095,653.995245,1516.324748,653.582514
1315.413183,680.674178,1369.523699,675.581325,1463.718489,654.547824,1478.653095,653.995245,1515.936325,651.879008
1315.596392,679.950809,1369.909309,676.951585,1463.001480,655.310149,1477.808687,656.688570,1515.936325,650.485230
1315.596392,679.950809,1369.909309,677.103836,1462.762476,656.644216,1477.808687,657.361901,1516.324748,645.684439
1316.054416,678.504072,1366.246012,674.972320,1462.762476,658.168865,1477.808687,660.055226,1516.324748,645.374711
1316.237625,678.142387,1366.246012,674.972320,1463.718489,660.455838,1477.808687,661.401889,1516.324748,645.219846
1316.237625,678.142387,1366.246012,673.754311,1464.435498,662.552230,1477.808687,661.401889,1514.576845,649.556044
1316.237625,677.057334,1366.246012,673.754311,1464.913505,664.267460,1477.808687,664.095214,1514.576845,651.879008
1316.237625,677.057334,1366.246012,673.754311,1464.913505,665.410946,1477.808687,664.095214,1514.771056,653.427650
1316.420835,677.202008,1366.053207,673.297558,1464.196495,665.982690,1477.808687,666.115207,1514.771056,654.511699
1316.237625,679.299777,1365.474792,672.993056,1463.718489,667.126176,1478.653095,668.135201,1514.771056,656.215206
1316.237625,679.589125,1365.474792,672.993056,1462.523473,668.841406,1478.653095,670.155195,1516.324748,662.254910
1315.779602,679.733799,1365.474792,672.993056,1461.567461,669.984893,1479.497503,672.848520,1519.820554,667.520293
1315.779602,680.457167,1365.474792,672.536302,1461.328458,670.747217,1479.497503,674.195182,1522.733726,673.714862
1315.779602,681.180536,1365.474792,672.536302,1461.328458,671.700122,1479.497503,674.195182,1520.208977,676.192689
1315.871206,681.976242,1365.474792,672.536302,1460.133442,672.843609,1479.497503,674.195182,1511.396462,680.456300
1316.237625,682.699611,1365.474792,672.536302,1460.133442,672.843609,1478.653095,670.828526,1510.757804,681.372979
1316.237625,683.350643,1365.474792,672.536302,1455.831386,672.081285,1478.653095,670.155195,1510.246878,681.780392
1316.054416,683.712327,1365.474792,672.536302,1455.592383,671.890704,1478.653095,670.155195,1509.480488,681.474832
1316.054416,684.291022,1365.474792,672.536302,1455.592383,670.747217,1478.653095,670.155195,1508.586366,679.947034
1314.542937,682.605233,1365.474792,672.536302,1456.070389,667.316757,1477.808687,666.788539,1508.075440,677.808117
1315.024920,682.605233,1366.053207,673.145307,1456.548395,665.220365,1477.808687,660.728558,1507.692245,674.243255
1315.024920,682.605233,1366.053207,673.297558,1456.787398,664.267460,1477.808687,658.035233,1508.586366,671.187659
1313.337981,680.131307,1366.053207,673.754311,1456.787398,663.314554,1478.653095,653.995245,1509.480488,668.132063
1313.337981,680.131307,1365.089182,673.297558,1456.787398,663.123973,1478.653095,653.321914,1513.312437,662.428284
1313.337981,680.131307,1364.125156,671.775046,1456.548395,662.361649,1477.808687,650.628589,1513.440168,660.085660
1312.855998,678.228287,1364.125156,671.775046,1456.070389,660.646419,1473.586645,650.628589,1513.184705,650.817019
1312.855998,678.228287,1364.125156,671.775046,1455.592383,659.693514,1473.586645,653.321914,1515.228411,646.233625
1311.410051,677.086475,1363.161131,671.470544,1455.592383,658.359446,1473.586645,654.668576,1515.228411,644.196561
1310.928068,676.325267,1362.775521,671.013791,1455.353380,656.644216,1473.586645,656.015239,1514.972948,640.224286
1310.928068,675.564059,1360.269054,670.252535,1455.353380,655.500730,1473.586645,656.015239,1513.695632,636.150158
1309.241129,674.422247,1359.305029,669.948033,1455.353380,654.357243,1473.586645,656.688570,1511.396462,634.316801
1309.241129,674.422247,1359.305029,669.643531,1454.397367,660.455838,1473.586645,659.381895,1506.670392,632.992709
1309.241129,678.228287,1358.341003,669.186777,1454.397367,661.599325,1473.586645,660.728558,1501.688859,633.501975
1308.518155,680.702213,1357.376978,668.121019,1454.158364,663.505136,1473.586645,661.401889,1502.838443,636.659424
1308.518155,680.702213,1356.027342,667.207512,1453.680358,664.267460,1473.586645,662.748551,1504.754418,640.733552
1309.000138,681.082817,1354.484901,667.816517,1453.202352,665.029784,1473.586645,663.421882,1506.159466,644.502121
1308.518155,682.605233,1354.484901,668.577773,1452.485342,666.173271,1473.586645,666.115207,1508.330903,648.270689
1308.036173,683.747045,1354.484901,668.730024,1452.007336,666.935595,1473.586645,666.788539,1508.969561,650.307753
1308.036173,684.127649,1352.556850,670.404786,1451.768333,667.126176,1473.586645,666.788539,1510.119146,653.872615
1308.036173,685.650065,1351.978435,671.775046,1451.768333,667.126176,1471.897828,660.728558,1511.268731,657.030064
1308.036173,686.030669,1351.785630,672.384051,1451.768333,666.935595,1471.053420,660.728558,1513.440168,664.567201
1308.036173,686.791877,1352.556850,674.515567,1451.290327,663.314554,1471.053420,660.055226,1513.056973,668.437622
1308.277164,687.743387,1352.942461,675.581325,1450.812320,657.597122,1471.053420,659.381895,1512.418315,671.187659
1308.277164,688.694897,1352.942461,676.190330,1450.812320,656.644216,1471.053420,656.688570,1511.779657,671.798778
1308.518155,689.646407,1352.942461,677.103836,1450.573317,656.263054,1470.209011,653.321914,1511.907389,666.400558
1306.590225,686.411273,1352.942461,678.321846,1450.573317,656.263054,1470.209011,652.648583,1512.673779,659.881954
1306.108242,685.840367,1352.556850,679.387604,1450.573317,654.928987,1466.831378,650.628589,1512.673779,658.456009
1304.662295,685.840367,1352.556850,681.366868,1450.573317,654.547824,1465.142561,651.301920,1512.546047,656.520798
1304.180312,684.888857,1352.556850,682.432626,1450.812320,658.168865,1465.142561,653.995245,1512.162852,654.381881
1303.457338,684.508253,1352.556850,683.193882,1450.812320,662.361649,1465.986969,656.688570,1509.608220,646.029919
1301.770399,683.937347,1351.592825,683.346133,1450.573317,664.267460,1465.986969,657.361901,1507.309050,642.770616
1301.770399,683.937347,1350.821605,683.346133,1450.573317,665.029784,1466.831378,660.055226,1502.199785,639.409461
1299.601478,685.079159,1349.664774,683.041631,1450.573317,665.410946,1466.831378,660.728558,1497.473715,636.150158
1299.360487,687.553085,1349.086359,682.432626,1450.095311,665.982690,1467.675786,663.421882,1495.302277,635.437186
1299.360487,687.553085,1349.086359,682.432626,1450.095311,667.126176,1467.675786,664.768545,1495.813204,637.983516
1299.842469,687.933689,1348.315138,682.432626,1450.095311,667.888501,1467.675786,667.461870,1500.411542,644.094708
1299.842469,688.885199,1347.736723,682.432626,1450.095311,669.222568,1467.675786,670.155195,1501.561127,646.539185
1300.565443,690.217313,1347.736723,682.432626,1450.573317,671.890704,1467.675786,672.848520,1502.199785,647.863276
1300.806434,692.310636,1347.158308,684.564142,1450.573317,674.749420,1467.675786,674.195182,1503.604833,649.900340
1301.047426,694.974864,1346.965503,684.716394,1450.573317,678.370461,1467.675786,676.215176,1504.498954,650.817019
1300.806434,699.732414,1346.965503,684.716394,1451.051323,681.229177,1466.831378,678.235170,1507.692245,654.687441
1300.565443,698.971206,1345.037452,685.173147,1451.290327,681.610339,1466.831378,680.255163,1511.140999,658.863422
1300.565443,699.351810,1344.073426,685.325398,1451.290327,682.182082,1466.831378,681.601826,1514.589753,664.669054
1299.360487,700.683924,1344.073426,685.325398,1451.290327,682.182082,1466.831378,684.295151,1512.801510,679.335915
1298.637513,701.635434,1344.073426,685.325398,1451.290327,682.372663,1466.831378,684.295151,1511.907389,681.678538
1298.637513,702.206340,1344.073426,685.325398,1450.573317,684.469055,1465.986969,684.968482,1511.268731,683.511896
1293.817687,702.586944,1340.667050,692.727655,1446.032258,676.845812,1465.986969,686.988476,1510.502341,684.835988
1293.817687,702.206340,1340.667050,693.154486,1446.032258,676.655231,1463.453744,680.928495,1508.203172,686.465639
1293.817687,700.683924,1340.126527,694.008149,1445.793255,675.702325,1460.920519,672.848520,1506.670392,689.317528
1292.130748,698.209998,1337.964436,694.221564,1445.793255,674.940001,1460.920519,670.828526,1506.031734,688.808262
1292.130748,698.209998,1337.964436,694.221564,1445.076245,673.605933,1460.920519,669.481864,1499.645153,688.502703
1291.407774,698.019696,1337.423913,694.221564,1445.076245,672.843609,1460.920519,669.481864,1504.498954,683.919309
1287.792905,695.165166,1335.261821,692.941071,1445.793255,677.608136,1460.920519,669.481864,1505.137613,678.113676
1287.792905,695.165166,1335.261821,692.941071,1445.793255,677.608136,1460.920519,673.521851,1503.604833,672.206191
1287.792905,695.165166,1333.910514,691.233746,1445.793255,678.370461,1459.231702,674.868514,1503.477101,668.132063
1287.792905,694.974864,1333.910514,691.233746,1445.793255,679.132785,1459.231702,678.235170,1503.477101,665.585733
1287.792905,695.165166,1333.910514,690.806915,1445.793255,680.276271,1459.231702,678.235170,1503.732565,662.326431
1287.792905,695.355468,1333.910514,690.593499,1445.793255,680.657434,1459.231702,679.581832,1503.860296,660.085660
1287.792905,695.355468,1333.910514,690.593499,1445.793255,681.419758,1460.920519,680.928495,1502.199785,657.335624
1287.792905,695.355468,1332.018684,689.526421,1445.793255,682.372663,1460.920519,681.601826,1499.772884,655.400413
1287.551914,698.019696,1332.018684,689.526421,1446.271261,684.087893,1460.920519,682.948488,1499.645153,655.400413
1287.551914,698.400300,1332.018684,689.526421,1446.510264,685.040799,1459.231702,683.621820,1498.751031,656.215239
1287.551914,699.922716,1332.018684,689.526421,1446.271261,683.134988,1458.387294,683.621820,1500.411542,661.817165
1287.551914,700.683924,1332.018684,689.953253,1446.510264,679.513947,1455.876800,682.903174,1501.688859,663.956082
1287.551914,700.683924,1332.018684,690.593499,1446.988270,678.561042,1455.876800,682.903174,1502.838443,665.993146
1287.551914,701.064528,1332.018684,690.593499,1446.988270,677.417555,1455.876800,682.903174,1504.115760,671.798778
1288.515879,702.016038,1333.099730,691.020330,1446.510264,676.464650,1455.460278,678.585430,1505.009881,678.113676
1288.515879,702.016038,1333.910514,692.087408,1445.793255,675.892906,1455.460278,678.585430,1504.243491,681.984098
1288.756870,702.206340,1333.910514,692.087408,1445.315249,673.796514,1455.460278,677.921161,1503.477101,683.919309
1288.756870,702.586944,1333.910514,692.087408,1445.315249,672.843609,1455.460278,676.592624,1500.922469,686.058226
1288.756870,702.586944,1333.369991,692.941071,1446.271261,672.843609,1455.043757,673.935550,1497.090520,687.280464
1288.756870,702.586944,1332.018684,694.221564,1445.076245,669.031987,1455.043757,673.603416,1495.557741,687.484171
1288.756870,702.206340,1331.748423,694.221564,1445.076245,668.841406,1452.961149,671.278477,1492.619913,686.873052
1288.756870,702.016038,1331.478161,694.221564,1443.403224,667.888501,1450.878542,669.617805,1493.641766,683.002630
1288.756870,701.064528,1330.667377,693.794733,1442.686214,667.126176,1449.212456,668.621403,1496.451862,678.826649
1288.033896,699.922716,1330.397115,693.794733,1438.862164,666.173271,1448.795935,668.289269,1498.112373,674.141402
1287.792905,699.161508,1333.842182,693.907073,1438.145155,666.363852,1446.713327,667.292866,1499.389689,670.678393
1287.310922,697.448790,1334.150000,694.010000,1437.906152,669.794312,1446.713327,669.617805,1500.283811,667.113531
1287.310922,697.448790,1334.250000,694.010000,1438.145155,671.128379,1446.713327,670.282074,1501.050200,662.020871
1287.310922,697.258488,1334.020000,693.980000,1438.623161,672.653028,1447.129849,673.935550,1500.283811,657.539330
1286.828940,696.116676,1334.020000,693.960000,1438.623161,673.605933,1447.129849,674.931953,1497.218252,652.955936
1286.587949,695.355468,1334.020000,693.930000,1437.906152,674.940001,1447.129849,675.264087,1494.535887,649.594781
1286.587949,695.355468,1334.030000,693.900000,1437.428145,676.274069,1447.129849,675.264087,1490.065281,645.622506
1286.587949,695.355468,1334.030000,693.890000,1436.472133,677.417555,1448.795935,677.256893,1486.999721,643.178029
1287.551914,697.258488,1334.030000,693.880000,1436.472133,677.417555,1448.795935,678.585430,1484.700552,642.261350
1287.792905,698.019696,1334.030000,693.870000,1436.472133,677.798717,1448.795935,678.917564,1484.061894,642.770616
1287.792905,698.209998,1334.030000,693.870000,1436.472133,678.751623,1449.628977,679.913966,1486.233332,648.779955
1287.792905,698.971206,1334.020000,693.910000,1436.233130,680.276271,1450.878542,680.578235,1492.619913,654.687441
1287.792905,699.351810,1334.020000,693.920000,1436.233130,680.657434,1450.878542,681.906772,1493.641766,655.502266
1287.551914,700.113018,1334.010000,693.950000,1436.233130,681.419758,1451.711585,682.903174,1496.579594,657.743037
1287.310922,700.683924,1334.020000,694.000000,1436.233130,681.610339,1452.961149,683.567443,1497.473715,659.983807
1287.310922,702.016038,1334.010000,694.000000,1436.233130,682.372663,1452.961149,683.567443,1499.261958,663.141256
1287.310922,702.016038,1334.010000,694.070000,1436.233130,683.134988,1452.961149,684.895980,1501.561127,665.993146
1287.310922,702.016038,1334.020000,694.090000,1435.516121,683.134988,1452.961149,685.228114,1505.137613,669.456154
1286.346957,703.538454,1334.020000,694.120000,1434.321105,679.513947,1451.711585,681.906772,1508.203172,674.345108
