snout_X,snout_Y,snout_Z,mid1_X,mid1_Y,mid1_Z,mid2_X,mid2_Y,mid2_Z,mid3_X,mid3_Y,mid3_Z,mid4_X,mid4_Y,mid4_Z,peduncle_X,peduncle_Y,peduncle_Z,caudaltip_X,caudaltip_Y,caudaltip_Z
397.6580,444.0227,1.9240,379.2980,448.0795,3.3594,358.3966,450.0430,1.9179,337.8171,451.4108,-1.7610,319.2921,455.4677,-3.4548,300.0183,463.9449,-1.8899,281.1535,472.4533,2.1812
399.2228,443.1414,0.9001,380.6750,448.0337,3.4281,360.2739,450.4607,2.5527,339.5483,451.7565,-0.8004,320.6465,454.7275,-3.4017,301.4777,462.0188,-2.5264,282.3658,471.1333,1.1098
400.4012,442.5770,-0.0861,381.8992,447.9063,2.9883,361.8421,450.9084,3.3376,341.1736,452.0802,0.2554,321.9652,454.3122,-2.8390,302.4431,460.4338,-3.5248,283.5102,469.9431,-0.1591
401.3378,442.0214,-1.3507,383.1796,447.6138,2.1579,363.4927,451.5480,3.6856,342.9050,452.7755,1.5450,323.5652,453.8295,-2.3253,303.4658,458.8865,-3.3303,284.6902,467.7301,-1.4982
403.3700,441.2226,-2.2769,384.9507,446.9842,1.0738,364.8707,451.6298,3.3694,344.4543,453.6235,2.3952,324.8898,453.8654,-0.7747,304.7217,457.6876,-3.3979,285.8982,466.4981,-2.1992
404.3780,440.0612,-2.9598,385.8901,446.3800,-0.2774,366.4091,451.9163,3.2630,346.2726,454.4050,3.0152,326.7084,454.5705,-0.0667,305.9741,456.4980,-3.0694,286.7872,464.0546,-3.0764
405.8958,439.6265,-3.4204,387.2447,445.3889,-1.1775,367.7168,451.7612,2.0993,347.7432,454.9880,3.6942,328.0743,455.6119,1.1302,307.6907,456.6558,-2.2646,287.5985,462.4905,-3.0637
407.1417,438.8882,-3.4285,388.5097,444.3826,-2.1216,369.3230,451.0049,1.6355,349.3031,455.2687,3.6399,329.9271,456.2318,2.1891,308.9489,456.8088,-1.3973,288.9567,460.4467,-3.4104
408.4949,438.1394,-3.2731,389.8388,443.1728,-2.8894,370.5039,450.1257,0.5611,350.5378,455.5383,3.5208,331.7325,457.5146,2.8192,310.7241,457.4225,-0.2097,290.1500,459.8935,-3.0635
409.5756,437.9090,-2.7501,390.9636,442.0035,-3.7291,371.6325,449.4405,-0.4145,352.1619,455.7418,2.6728,333.1510,458.2844,3.3445,312.4939,458.3749,0.8462,291.4961,459.1860,-2.7448
411.3274,437.5566,-1.9094,392.4614,441.6267,-3.6726,373.0229,448.0508,-1.7352,353.5157,455.0926,2.0918,334.8663,458.9118,3.6485,313.9225,459.0380,1.8863,293.1998,459.3577,-1.9888
412.7716,437.5362,-0.9076,393.8117,440.6198,-3.4788,373.9808,446.5564,-2.7006,354.9125,454.2068,0.7424,336.2590,459.2883,3.3603,315.8392,460.2765,2.6422,294.6803,459.6568,-0.7673
414.1127,437.9418,0.1357,395.0291,440.4583,-2.9968,375.4284,445.7035,-3.4477,356.3098,453.0877,-0.3776,337.6497,459.1769,2.6656,317.4247,461.6192,3.3373,296.2043,460.5975,0.2955
415.6590,437.7498,1.1709,396.4237,440.1774,-2.0091,376.8292,444.5796,-3.3798,357.4886,451.9600,-1.2313,338.9681,459.1714,2.0306,318.9142,462.4256,3.7309,298.1847,461.8872,1.3837
417.1322,438.2121,2.3998,398.3543,440.1107,-1.0421,377.8138,443.6453,-3.6481,358.3537,450.5772,-2.2468,340.3218,457.8199,1.1067,320.7567,462.7700,3.3021,299.8512,463.0649,2.1598
418.6604,438.2339,2.9843,399.8055,440.4744,-0.0583,379.1625,443.1147,-3.0049,359.5933,449.2936,-2.8422,341.7853,456.7891,0.2455,322.1834,463.2783,3.0191,301.3191,464.5246,2.9670
419.9822,438.4703,3.3084,401.0160,440.6378,1.1932,380.5726,442.8482,-2.3718,360.9177,447.8943,-3.4003,342.9317,455.6698,-1.0530,323.4263,462.9675,2.4322,303.3894,465.4097,3.3777
421.7647,438.4304,3.5726,402.6874,440.9092,2.1576,382.1290,442.6647,-1.6962,361.8479,446.6738,-3.7137,344.1341,453.6980,-1.8759,324.9362,462.1756,1.6848,305.0745,466.2550,3.6837
423.0357,438.5620,3.2383,403.8540,441.3483,2.9487,384.0277,443.1801,-0.6179,363.2343,445.8332,-3.2580,345.0597,452.1287,-2.7502,326.0976,461.0718,0.2431,306.4674,467.0713,3.3107
424.4046,438.2897,2.8557,405.9207,441.7876,3.6924,385.4563,443.3111,0.7577,364.8698,445.1953,-2.6219,346.4928,450.7702,-3.5920,327.4023,459.7500,-0.9739,307.9738,466.6885,2.7276
425.9276,437.8437,1.8855,407.1845,442.1426,3.6259,386.8307,443.9100,1.7380,366.1584,445.6155,-1.9694,347.5640,449.6840,-3.4779,328.4775,457.6904,-1.7489,309.6967,466.2606,1.7894
427.5052,437.4252,0.7696,408.8967,442.0547,3.4527,388.2635,444.4176,2.3922,367.5323,445.7253,-0.8207,348.8182,448.6852,-3.5159,329.3782,456.1338,-2.5873,310.8360,465.1701,0.9554
428.5634,436.8263,-0.3174,410.2918,441.9010,2.8505,389.7248,445.1580,3.2779,369.4694,446.1263,0.2234,350.0423,447.9876,-2.7264,330.4504,454.2096,-3.3284,311.6010,464.0260,-0.2979
429.8453,435.9995,-1.8838,411.8510,441.7087,2.0195,391.5218,445.4599,3.6461,370.7012,446.7399,1.2958,351.7250,447.7594,-2.0345,332.0440,452.9566,-3.4517,312.6541,462.2158,-1.5501
431.3218,435.0742,-2.2998,412.9645,440.9166,0.9260,392.7201,446.0037,3.4177,372.4771,447.6518,2.3539,353.0346,448.1831,-1.1023,333.0716,451.3588,-3.6199,313.7045,460.0423,-2.3417
432.4754,434.3770,-2.9437,414.2928,440.2474,0.0592,394.4789,445.9019,3.2765,374.3983,448.4201,2.9582,354.6910,448.6678,0.0617,334.2523,450.7360,-2.6459,314.8461,457.9600,-2.9679
433.7642,433.2933,-3.3638,415.3838,439.5256,-1.2622,396.0077,445.4796,2.6736,376.0969,448.9275,3.4233,356.0803,449.3233,1.3455,335.6291,450.6938,-2.6374,316.0202,456.3044,-3.1527
435.4810,432.8815,-3.6533,416.8827,438.3265,-1.9350,397.2774,445.0016,1.5600,377.4302,449.2988,3.4634,358.0063,450.1264,2.0352,337.3039,450.8468,-1.7927,317.3743,455.0062,-3.5072
436.4008,431.8179,-3.3981,418.2986,437.3182,-2.9680,398.7546,444.1942,0.4761,378.8461,449.8583,3.2987,359.1849,451.5638,2.9323,338.9671,451.4270,-0.2240,318.2897,453.9365,-3.2192
437.7860,431.9683,-2.8620,419.3586,436.6051,-3.4868,399.9592,442.9327,-0.5610,380.2814,449.4205,2.7499,361.6625,452.3578,3.5566,340.2951,451.9900,0.7249,319.9520,453.3103,-2.8968
439.8016,431.6446,-1.8665,420.6674,435.2878,-3.5855,401.2251,442.2738,-1.8426,381.8430,449.1117,1.9818,363.1176,453.1197,3.5783,342.0525,453.1092,1.9850,321.3333,453.2548,-1.9919
440.6032,431.9268,-0.7802,421.6802,434.9188,-3.4341,402.7764,441.0028,-2.7480,383.0181,448.3204,0.7295,364.2404,453.3808,3.3152,343.9818,454.6031,2.6019,323.1515,453.4976,-1.0115
442.1541,431.6664,0.1484,423.1455,434.3520,-2.9889,403.6689,439.8019,-3.3819,384.1349,447.2441,-0.0086,366.0153,453.2309,2.6410,345.6780,455.2891,3.0988,324.1923,454.4133,0.1936
443.8677,431.8294,1.3910,424.9044,434.1646,-2.2178,404.7707,438.7865,-3.4801,385.3956,445.8753,-1.2895,367.3561,452.9575,1.9452,347.4313,456.1745,3.8265,326.1930,455.5541,1.3924
445.1079,431.8868,2.2215,426.2743,433.9901,-0.9729,405.9225,437.8306,-3.6841,386.5656,444.6963,-2.1146,368.7882,452.0587,1.1923,348.5875,456.7336,3.7872,328.0820,456.9697,2.1370
446.8200,432.3312,3.2949,427.5253,434.0307,-0.0654,407.4055,437.2546,-3.1351,387.9845,443.1429,-2.8419,369.8730,450.8960,-0.2541,350.4709,457.3264,3.4351,329.8064,458.2988,3.1206
448.5356,432.2789,3.6770,429.3505,434.7488,0.8189,409.0960,436.8566,-2.3655,388.9499,441.8400,-3.4519,371.1260,449.3840,-1.0445,351.7567,457.1385,2.3776,331.5803,459.5797,3.5371
449.8610,432.4706,3.5910,430.9215,434.9151,2.1854,410.3715,436.7329,-1.4178,389.7908,440.8447,-3.4493,372.3089,448.1174,-2.1793,353.2089,456.0370,1.2638,333.0900,460.4672,3.6546
451.2066,432.7323,3.4766,432.2625,435.8375,2.8431,411.9819,436.8027,-0.2202,391.5551,439.9604,-3.1927,373.3613,446.1705,-3.2443,354.2602,455.0570,0.3196,334.8036,460.8815,3.2797
452.8730,432.2550,2.7785,433.8838,435.9635,3.3746,413.3590,437.5745,0.6695,393.0757,439.4688,-2.5215,374.2738,445.0735,-3.5526,355.3244,453.4371,-0.9049,336.0795,460.6868,3.0894
454.1572,432.0249,1.9770,435.2251,436.0811,3.4373,414.9140,437.7581,1.5777,394.3157,439.6037,-1.7907,375.4433,443.4893,-3.7438,356.6086,451.7855,-1.6778,337.5715,460.1842,1.8385
455.6060,431.4185,1.1068,436.6761,436.2013,3.3351,416.6091,438.5806,2.6632,396.1031,439.4606,-0.8172,377.2699,442.3740,-3.4989,357.5336,450.1249,-2.7286,338.8048,459.3139,0.9370
457.1813,430.5400,-0.1265,438.3790,436.2541,2.9545,418.0472,438.9685,3.0545,397.6187,439.9788,-0.0415,378.2537,441.9157,-2.9320,358.8424,448.2029,-3.1797,339.7389,457.7508,-0.0482
458.1049,430.0771,-1.2299,439.9089,435.6855,2.1795,419.4953,439.6022,3.8716,399.0460,440.8309,1.2124,379.6186,441.6974,-1.9915,360.0127,447.0375,-3.4565,341.0273,455.8005,-1.3783
459.2729,429.0364,-2.3813,441.1439,435.0499,0.9883,421.3039,440.0181,3.5239,400.8794,441.4966,2.4330,381.4518,442.2409,-0.7767,361.2139,445.9178,-3.5961,342.1405,453.7841,-2.1026
460.7203,428.4152,-3.1087,442.4941,434.4404,0.2485,422.8832,439.7932,3.0728,402.4212,442.3361,3.0431,383.0910,442.8296,-0.0062,362.4834,445.0354,-3.4130,342.9843,451.9698,-3.0959
461.7929,427.4223,-3.6304,443.6381,433.5924,-1.1834,424.1541,439.6206,2.3209,404.0743,442.9922,3.4483,384.5562,443.1772,0.9832,363.5876,444.4554,-2.7885,344.2783,450.3464,-3.5076
463.5947,426.8222,-3.4065,444.7896,432.3489,-1.9541,425.6498,439.0492,1.2968,405.4512,443.6676,3.4491,386.4007,444.2067,2.1916,365.2360,444.8275,-1.2921,345.4984,448.8530,-3.7185
464.8020,426.0560,-3.4128,445.9691,431.3688,-2.9051,426.7973,438.3554,0.4954,407.1761,443.7345,3.2169,387.9636,445.6132,2.8496,367.2462,445.0809,-0.6127,346.7420,447.9432,-3.2892
465.8711,425.4294,-2.5367,447.3576,430.2035,-3.2801,428.1543,437.4247,-0.6810,408.7473,443.4094,2.5124,389.3309,446.2665,3.6458,368.6238,445.9403,0.7509,348.2094,447.2428,-2.8479
467.8936,425.4834,-1.7907,449.0342,429.3267,-3.5600,429.4362,436.2544,-1.6076,409.7859,443.4198,1.8715,390.9207,446.9033,3.6720,370.1574,447.1325,1.6881,349.4032,447.4922,-1.8616
468.5758,425.4942,-0.8410,450.1332,428.7694,-3.2429,430.3492,434.9220,-2.6919,411.0383,442.5763,1.0788,392.7177,447.2806,3.2420,372.4109,448.1770,2.7473,351.0473,447.6193,-0.8655
470.5515,425.7044,0.2399,451.1394,428.3205,-2.6442,431.7699,433.7467,-3.0949,412.3860,441.3066,-0.4555,394.0464,447.1050,2.7967,373.8895,449.3574,3.2108,352.5289,448.3540,0.2106
471.9600,425.6381,1.4722,452.8151,428.1349,-1.9271,433.2415,432.7244,-3.1877,413.8019,439.9098,-1.1056,395.3094,446.6727,2.0817,375.5197,450.4490,3.6099,354.3498,449.6587,1.3000
473.8081,426.3289,2.3504,454.2739,428.2573,-1.3027,433.9634,431.9123,-3.5756,415.1004,438.6474,-2.3305,396.7084,445.7677,0.9167,377.1483,450.7860,3.6522,356.3371,451.2104,2.4294
475.1037,426.3692,3.0568,455.9921,428.3961,0.1189,435.5146,431.1920,-3.3715,416.1094,437.1511,-3.2382,397.8085,444.6587,-0.3073,378.4655,451.0329,3.1452,357.9397,452.0666,3.1017
476.7025,426.6853,3.7260,457.4912,428.7000,1.0585,436.8876,430.6484,-2.4283,416.9748,435.6761,-3.5660,399.2332,443.4918,-0.9189,380.0811,450.6160,2.4809,359.8585,453.7007,3.5488
477.8914,426.8095,3.6731,458.9168,429.3256,2.0810,438.5091,430.7761,-1.4321,418.5928,435.1603,-3.6094,400.1905,442.0489,-2.2598,381.3203,450.1509,1.5100,361.3570,454.2905,3.7166
479.4371,426.3214,3.5022,460.3058,429.6424,2.7806,439.9673,431.2425,-0.4237,419.9370,434.2334,-3.3509,401.4904,440.2972,-3.0123,382.5633,448.8946,0.4655,362.7968,454.9810,3.4371
480.9163,426.5696,2.7683,462.1387,430.0629,3.4435,441.3836,431.4590,0.4470,421.0480,433.5789,-2.7372,402.6070,439.0953,-3.3709,383.7307,447.7040,-0.6735,364.1290,454.7731,2.8477
482.5007,425.9984,1.8281,463.4010,430.1806,3.2996,443.2195,432.1147,1.8606,422.5041,433.7389,-2.0757,403.8269,437.7829,-3.6625,384.8596,445.6363,-1.9056,365.6420,454.3253,1.6173
483.6168,425.2602,0.8708,464.9054,430.2629,3.3464,444.7454,432.6855,2.7660,424.1945,433.4456,-0.7923,405.1265,436.7078,-3.2795,386.0926,443.9910,-2.6884,366.8974,453.3459,0.6162
484.8841,424.7943,-0.0541,466.7771,429.9314,3.2129,446.1998,433.2375,3.2236,425.4581,434.3310,0.2200,406.4882,436.0647,-2.8870,387.0314,442.1073,-3.3466,368.1405,451.9179,-0.1410
486.2152,424.1767,-1.1528,467.9610,429.5442,1.9636,447.9807,433.4040,3.7059,427.3169,434.7298,1.4300,408.1424,436.0602,-2.3536,388.2228,440.9674,-3.7922,369.1575,450.2291,-1.6029
487.5104,423.0208,-2.2118,469.2658,428.8226,1.0474,449.6295,433.7996,3.4339,428.6950,435.6250,2.5139,409.2111,436.1344,-0.9906,389.4730,439.5727,-3.4221,370.1168,448.2218,-2.5215
488.7422,422.0548,-2.9735,470.7715,428.3478,-0.0320,450.9658,433.8644,3.0586,430.8002,436.2097,2.6460,411.0498,436.6560,0.0342,390.4843,438.9832,-3.0468,371.4612,446.1504,-2.8568
490.1953,421.4453,-3.3487,471.6617,427.2715,-1.0353,452.3973,433.6268,2.3712,432.3080,437.1550,3.3160,412.4547,437.6239,0.9879,392.1683,438.5948,-2.4537,372.5147,444.0960,-3.4978
491.3545,420.9132,-3.4125,473.2136,426.4066,-2.1697,453.5687,433.0376,1.5025,433.9317,437.6464,3.3947,414.6950,438.6622,2.3668,393.5497,438.6586,-1.4783,373.5161,442.5507,-3.6022
492.7420,420.3880,-3.4539,474.5709,425.2445,-3.0307,454.7550,431.9705,0.4507,435.3009,437.5559,3.2984,415.6493,439.2071,2.7831,395.1338,439.2741,-0.2929,374.7106,441.9482,-3.3464
494.0695,419.6598,-2.7623,475.5254,424.2148,-3.3646,456.3087,430.9670,-0.8935,436.5668,437.6925,2.6010,417.7636,440.4702,3.4031,396.9845,440.0297,0.5107,375.7216,441.3131,-2.7775
495.8261,419.5082,-1.7783,476.7935,423.4229,-3.6317,457.4949,430.0628,-1.6677,438.2945,437.2550,1.7172,419.3285,441.1043,3.6379,398.7460,441.2462,1.7584,377.5440,441.0568,-1.8355
497.3397,419.2832,-0.8053,478.2627,423.1069,-3.3902,458.4671,429.0535,-2.8962,439.5420,436.3899,0.8328,420.9026,441.2438,3.3194,400.1676,442.1341,2.8446,379.2021,441.7240,-1.0231
498.7106,419.6634,0.3607,479.6386,422.3905,-2.6110,459.9092,427.5411,-3.1992,440.8755,435.1124,-0.3543,422.2585,441.2688,2.6390,401.9493,443.2147,3.5069,380.7649,442.3933,0.2391
500.2364,420.1820,1.4316,480.7588,421.9917,-1.8841,461.2933,426.5602,-3.5838,441.8075,433.9658,-1.3782,423.8711,440.9851,2.0730,403.6752,444.5180,4.1350,382.5052,443.6652,1.3425
501.6427,419.9711,2.3970,482.6045,422.1690,-0.9570,462.5644,425.8116,-3.5296,442.8909,432.5394,-2.1746,425.2636,440.2708,1.2266,404.9848,444.7566,3.5487,384.2460,445.2204,2.5091
503.2289,420.4254,2.9371,483.7399,422.2010,0.0222,463.6926,425.5528,-3.0079,444.4114,431.3637,-2.9553,426.2067,438.7760,0.2838,406.7798,445.0233,3.3379,386.0061,446.4804,3.2379
504.8784,420.5632,3.3720,485.7158,422.6741,1.3962,465.1522,425.0939,-2.3631,445.6039,429.9986,-3.4549,427.2120,437.6762,-0.9724,407.9304,444.7459,2.4491,388.0381,447.6211,3.6074
506.2558,420.6994,3.8223,487.3373,423.0914,1.8821,466.4335,424.5910,-1.4634,446.8526,428.7459,-3.3267,428.5389,435.9296,-1.9017,409.0658,444.3912,1.4596,389.1591,448.6046,3.4358
507.8385,420.5546,3.2526,488.7422,423.6059,2.7821,467.9282,424.8429,-0.6970,448.0880,428.0561,-3.3520,429.6487,434.4600,-3.1800,410.9907,443.1359,0.3419,391.1882,449.0332,3.5270
508.9325,420.3089,2.6450,490.1638,423.9586,3.4386,469.9081,425.6471,0.7465,449.3720,427.6244,-2.7504,430.9961,433.0519,-3.4354,412.0054,441.6719,-0.7515,392.8104,448.9026,2.7603
510.3683,420.1703,1.9496,491.8538,424.3648,3.6165,471.2844,425.8500,1.8615,450.5157,427.4675,-1.8098,431.6799,431.7075,-3.5883,412.9865,439.7471,-1.7254,393.9430,448.3381,1.7797
511.9069,419.1742,0.8333,493.3628,424.1433,3.2026,472.9428,426.5895,2.7049,452.4523,427.7104,-0.9106,433.1743,430.6931,-3.5526,414.0366,438.3555,-2.6873,395.1718,447.2263,1.1585
513.1827,418.6963,-0.3861,494.8033,423.9464,3.1704,474.4708,427.4227,3.3665,453.9673,428.1384,0.2034,434.7220,430.1769,-2.8881,415.4477,436.4027,-3.2538,396.3985,445.8684,0.0540
514.8092,418.0374,-1.3334,496.0564,423.5685,2.0948,476.3488,427.7868,3.4514,455.3768,428.8170,1.5019,435.9652,430.1724,-1.9600,416.2317,434.9244,-3.5143,397.6671,444.1725,-1.3912
515.7698,417.1376,-2.2967,497.3602,423.0936,0.9920,477.3561,427.8324,3.7374,457.2651,429.7523,2.4052,437.4422,430.2237,-0.9615,417.6054,433.5367,-3.6588,398.2834,442.4020,-2.2636
516.8073,416.2307,-2.9735,498.3154,422.3207,-0.2154,479.1345,427.9134,3.1199,458.7057,430.5778,3.0004,439.2532,430.6259,0.0599,419.0201,432.9097,-3.0552,399.8243,439.8640,-3.1263
518.1438,415.4043,-3.5285,499.9311,421.4468,-1.1153,480.8316,427.8049,2.5490,460.4276,431.0886,3.5303,440.9729,431.4585,1.0147,420.0796,432.7098,-2.3343,400.8162,438.4468,-3.4880
519.7077,414.7201,-3.6568,501.2159,420.4670,-2.2289,481.7737,427.2187,1.4465,461.7943,431.3172,3.3809,442.7148,432.5016,2.4189,421.6198,432.7114,-1.3350,401.7349,437.1467,-3.3812
521.2286,414.2865,-3.0777,502.5807,419.4473,-2.8569,483.0810,426.2452,0.6006,463.3527,431.7459,3.5709,444.3215,433.4260,2.5914,423.3332,433.2951,-0.3601,403.0353,435.7501,-3.3668
522.3029,413.9813,-2.7354,503.7808,418.5123,-3.5381,484.4170,425.4311,-0.6500,464.9420,431.7569,2.7083,445.9205,433.7807,3.2871,425.0865,434.2477,0.5654,404.3526,435.4324,-2.7194
523.7230,413.7458,-2.0349,505.1551,417.5845,-3.6604,485.4367,423.8895,-2.0628,466.0554,430.8482,2.1312,447.3092,434.8324,3.5119,426.7166,435.0206,1.9275,405.8368,434.9883,-1.6358
525.5010,413.7930,-0.9394,506.4309,416.8444,-3.5955,486.6842,422.8794,-2.6479,467.6529,430.5917,0.5443,448.9405,434.8556,3.4866,428.5049,436.4683,3.0725,407.2294,435.5509,-1.0013
527.0492,413.8222,0.5551,507.7482,416.3973,-2.9409,488.0960,421.8693,-3.1896,468.6085,429.2369,-0.4229,450.4239,435.1550,2.8156,429.8743,437.3193,3.4636,409.0138,436.7561,0.3311
528.3412,414.1374,1.4997,509.4358,416.1750,-2.0335,489.3550,420.7133,-3.5919,470.0482,428.1134,-1.3661,451.7294,434.7662,1.8369,431.7503,438.2632,3.8033,410.8877,437.9262,1.1211
529.7813,414.1825,2.5878,510.5368,416.0034,-1.2055,490.7679,419.8972,-3.5096,471.2006,426.6144,-2.3013,452.8520,434.1551,1.1181,433.5543,438.9272,3.6198,412.5335,439.1456,2.2381
531.6169,414.4239,2.8894,512.1611,416.4560,0.0558,491.8147,419.3739,-3.0867,472.0949,425.1643,-3.2691,454.3946,432.9803,0.1009,435.1535,439.1198,3.2640,414.3338,440.4000,3.0245
533.0106,414.5161,3.3165,513.9391,416.4448,1.2949,493.2611,418.8288,-2.3031,473.4527,424.1265,-3.7051,455.2485,431.5887,-1.1146,436.4111,438.9869,2.7908,415.9354,441.4752,3.6764
534.7336,414.7920,3.6479,515.4477,417.0190,2.4025,494.8187,418.7827,-1.5173,474.7270,422.6530,-3.4890,456.3538,429.9535,-2.4044,437.6064,438.2829,1.4113,417.7412,442.0797,3.6776
535.8845,414.4137,3.1642,516.4616,417.4844,3.0163,496.1662,418.9961,-0.3643,476.1689,422.1230,-3.4348,458.0561,428.2518,-3.1039,438.8860,436.9349,0.3598,419.0798,443.1999,3.0627
537.1994,414.4468,2.6842,518.5744,417.6526,3.4042,497.9885,419.5467,0.6627,477.7920,421.7579,-2.6672,459.0071,426.8145,-3.3141,440.0115,435.2837,-0.6167,420.7154,443.0792,2.9064
538.5949,414.0752,1.7281,519.9665,418.3101,3.4487,499.4054,420.0469,1.7578,478.9199,421.2882,-1.9100,460.2432,425.5133,-3.4174,441.1781,434.0556,-1.6286,422.2042,442.4722,2.1256
539.8885,413.5257,0.8465,521.4328,418.1559,3.6791,501.0696,420.6222,2.5082,480.4237,421.6692,-0.7120,461.5497,424.7921,-3.4327,442.3178,432.0561,-2.9670,423.1563,440.9469,0.7806
541.5322,412.5795,-0.0886,522.7058,418.1798,2.7301,502.5129,421.2474,3.1992,482.0217,421.7072,0.0744,462.7687,424.0477,-3.1440,443.3399,430.5402,-3.0546,424.5021,439.7473,-0.5486
542.4837,411.8956,-1.2852,524.1423,417.4372,1.9936,504.2226,421.6388,3.5287,483.6263,422.6244,1.5369,464.1948,424.3131,-2.2230,444.4332,428.8127,-3.7210,425.5102,438.1395,-1.4318
543.9902,411.2702,-2.2029,525.6088,417.1406,1.1642,505.8837,421.8645,3.6430,485.3409,423.3886,2.1614,465.6859,424.2413,-0.9853,445.3904,427.5871,-3.6411,426.8248,435.8985,-2.3212
545.0440,410.2368,-3.1363,526.8818,416.4069,0.0369,507.0569,421.9277,3.2170,486.7780,424.2936,3.0714,467.5932,425.1210,0.0766,446.8638,426.7954,-3.1639,427.5730,434.3148,-3.1857
546.3447,409.3146,-3.3931,528.1534,415.3050,-0.9434,509.0599,421.6398,2.5907,488.4125,425.3630,3.6311,468.9220,425.6421,1.1263,448.4004,426.6702,-2.2592,428.4943,432.1142,-3.3934
547.7450,408.6553,-3.7385,529.5807,414.3569,-2.2513,509.8184,421.1609,1.5667,490.0699,425.5386,3.7595,470.4785,426.3904,2.0901,449.8966,426.5644,-1.5359,430.2286,430.9439,-3.6341
549.0915,408.4011,-3.2190,530.3887,413.5440,-3.1505,511.4435,420.0331,0.3908,491.4915,425.9124,3.2139,472.1760,427.2792,2.8257,451.1647,427.3376,-0.2770,431.1007,430.0820,-3.7201
550.6751,407.8057,-2.7032,532.1266,412.4463,-3.6403,512.6093,419.5101,-0.3090,492.7448,425.6074,2.6381,474.0030,428.2676,3.4230,453.0614,428.2674,0.4580,432.4335,429.3817,-2.6565
552.0892,407.6921,-1.8414,533.4749,411.5630,-3.4591,513.7851,417.9338,-1.7823,494.2441,425.4907,1.9231,475.1779,429.1223,3.4471,454.6467,429.0211,1.8083,433.7367,429.2963,-2.0610
553.5672,407.6687,-0.7692,534.6400,410.8256,-3.2881,514.9052,417.0177,-2.8430,495.8636,424.0820,1.0817,477.2230,429.2561,3.5348,456.5521,430.3153,2.7031,435.4625,429.8000,-0.9484
554.6498,407.6940,0.2660,535.6457,410.3593,-2.7454,516.2283,415.6401,-3.1823,496.9533,423.5224,-0.1361,478.7902,429.4386,2.7231,458.3050,431.3869,3.1852,437.1917,430.6738,0.0984
556.5370,407.8940,1.1322,537.3086,410.2508,-2.1889,517.5660,414.6679,-3.6651,498.3287,421.7775,-1.3299,480.1721,428.8089,2.1065,460.0087,432.3524,3.6846,439.0019,431.5519,1.3606
558.0515,408.1992,2.1626,538.8731,410.2643,-1.3005,518.8563,413.9473,-3.7013,499.5416,420.6675,-2.3067,481.2631,428.1340,1.0768,461.6547,433.1157,3.6679,440.7696,432.9479,2.6801
559.6154,408.3899,2.9334,540.5110,410.2175,0.0781,520.0576,413.1600,-3.0357,500.6213,419.3929,-2.9814,482.5005,426.6392,-0.0237,463.2510,433.1489,3.2531,442.5851,434.7192,2.8682
561.1991,408.5650,3.5858,541.8493,410.7171,1.1670,521.4727,413.0637,-2.5717,501.6489,418.0575,-3.6792,483.6856,425.3818,-1.1514,464.4291,432.8048,2.5287,444.0040,435.7103,3.2458
562.4904,408.7102,3.2270,543.6940,411.1023,2.2933,522.9511,412.8135,-1.3929,503.0054,416.6910,-3.3187,484.9728,424.0176,-2.2838,465.5745,432.1278,1.3065,446.0834,436.5622,3.5848
563.9164,408.5159,3.2092,545.1251,411.4030,2.9215,524.3072,412.9243,-0.1640,504.6405,416.0308,-3.3116,486.1874,422.3163,-3.0148,467.0428,431.0037,0.4327,447.4582,436.7127,3.2390
565.5510,408.3384,2.7324,546.6730,411.9499,3.0512,526.0840,413.2888,0.6987,505.7969,415.4446,-2.8492,487.1983,420.9849,-3.4354,468.3379,429.7010,-0.5867,448.8642,436.7020,2.7345
566.9120,408.0509,1.8737,548.2135,412.2626,3.6161,527.5643,413.8564,1.6436,507.1107,415.6282,-1.9933,488.3787,419.6886,-3.4499,469.3343,428.0254,-1.7617,450.1649,436.4153,1.8630
568.2285,407.1960,1.0044,549.5837,412.4335,3.2834,529.2119,414.4884,2.8282,508.5927,415.5754,-0.8560,489.5135,418.7388,-3.3273,470.2562,426.0877,-2.8439,451.3472,435.0001,0.9602
569.4187,406.8068,-0.1564,551.1418,412.1811,2.9763,530.7563,415.1816,3.5593,510.0160,416.0526,0.6744,490.7995,418.4537,-2.6850,471.6384,424.4858,-3.2676,452.4806,433.5315,-0.5569
570.8418,405.7184,-1.0824,552.3727,411.6999,2.3328,532.7041,415.5944,3.5951,511.8957,416.7237,1.5582,492.4610,417.6055,-1.9465,472.7808,423.0415,-3.6210,453.8255,431.7750,-1.3260
572.1790,405.1539,-2.4078,554.0706,411.1056,0.9076,533.8484,416.0585,3.6270,513.2449,417.6054,2.2203,494.1281,418.0509,-0.8255,473.7822,421.6581,-3.3597,454.7545,430.3096,-2.3368
573.3219,404.3751,-3.1310,555.0721,410.6695,-0.0015,535.3181,415.6242,3.3531,515.3037,418.3797,2.9882,495.3888,418.5923,0.2295,475.0101,421.0720,-3.1017,455.6519,428.2851,-3.2252
574.9728,403.3357,-3.4086,556.4592,409.5096,-1.2217,536.9860,415.8363,2.3905,516.9065,419.2277,3.5921,497.1315,419.7944,1.0775,476.6878,420.8183,-2.3875,457.1679,426.2651,-3.3145
