snout_X,snout_Y,snout_Z,mid1_X,mid1_Y,mid1_Z,mid2_X,mid2_Y,mid2_Z,mid3_X,mid3_Y,mid3_Z,mid4_X,mid4_Y,mid4_Z,peduncle_X,peduncle_Y,peduncle_Z,caudaltip_X,caudaltip_Y,caudaltip_Z
516.2899,418.4683,3.4384,497.1063,421.5165,2.8550,476.5985,423.0685,-0.5959,456.5400,426.2229,-3.2355,438.0982,432.5876,-3.0178,418.8702,441.2283,0.8643,399.4019,446.8799,3.2824
518.6193,418.4986,2.4715,499.7226,421.9628,3.4455,479.0707,423.4516,0.3770,458.7320,425.4537,-2.4364,440.2536,430.8468,-3.6863,421.2300,439.4673,-0.7996,401.6427,446.7509,2.6649
520.7140,417.7118,1.1486,502.0331,422.1389,3.4904,481.8510,424.0309,1.8577,461.1051,425.6031,-1.2462,442.2776,428.8728,-3.4104,423.3154,436.9888,-2.1620,404.2922,445.6509,1.4620
522.9294,417.0111,0.1345,504.3276,421.8664,3.1045,484.4553,424.5967,2.9107,463.8969,425.8844,-0.0109,444.4197,428.3042,-3.2055,424.8056,434.7053,-3.1061,406.0086,444.1389,0.3228
524.9404,415.8395,-1.4382,506.9545,421.4009,1.8862,486.6510,425.1384,3.4445,466.0828,426.4156,1.2135,446.8784,427.6479,-2.2957,426.7822,432.6177,-3.7161,408.4307,441.6845,-1.4522
527.3676,414.2137,-2.3014,509.1157,420.3391,0.5734,489.2774,425.6422,3.6590,469.0831,427.3211,2.5934,449.6069,427.6835,-0.9984,429.2473,431.3349,-3.5905,409.9858,439.1722,-2.7878
529.5705,413.2177,-3.2669,511.3288,419.3246,-0.3876,491.4532,425.3100,2.8464,471.5739,428.1152,3.2869,452.0989,428.5501,0.6598,431.3186,430.2062,-2.8290,412.1243,436.5583,-3.4551
531.9020,412.4437,-3.7478,513.4968,417.6838,-2.2422,493.8839,424.4571,1.5906,474.3909,428.8610,3.7154,454.6808,429.8320,2.0753,433.9685,429.5315,-1.6498,413.9350,434.5284,-3.8338
534.0689,411.5181,-3.3822,515.6295,416.3002,-3.0939,496.3529,423.3436,0.3194,476.4085,428.9638,3.3861,457.3677,430.8342,3.0230,436.5365,430.8863,-0.1345,415.9684,433.1207,-3.4072
536.4343,410.8873,-2.5299,517.3590,415.0445,-3.4941,498.3673,421.9286,-1.1098,479.0769,428.6224,2.4835,460.0164,431.6163,3.5906,439.0014,431.8713,1.1889,418.5929,432.2517,-2.4363
538.8971,410.7911,-1.0280,519.7657,414.4538,-3.3285,500.5299,420.3041,-2.4714,481.3454,427.8396,1.1708,462.5549,432.2350,3.0462,441.9579,433.0065,2.4117,421.2201,432.8870,-1.0185
541.4336,410.8053,0.3667,522.3116,413.2508,-2.6690,502.5456,418.5761,-3.3835,483.4711,426.0904,-0.1167,465.1852,432.3850,2.9348,444.5359,434.5452,3.3295,423.5157,433.6562,0.4384
544.0636,410.6385,1.4593,524.8893,412.9975,-1.7990,504.7112,416.8167,-3.4182,485.2182,424.2658,-1.8397,467.4243,431.4191,1.4993,447.2325,435.3015,3.4435,426.3385,435.1981,1.6390
546.5181,411.1971,2.6910,527.2376,412.7648,-0.3407,506.8132,416.0581,-3.3387,487.2720,422.3810,-2.7166,469.5966,429.9234,0.3631,449.8345,435.6265,3.0396,429.4068,436.7290,3.0300
548.9587,411.0225,3.5387,529.5524,413.5434,1.0397,509.2557,415.1507,-2.3318,489.7480,420.4224,-3.6551,471.3698,428.3299,-1.2241,452.4043,435.5286,2.4683,431.8169,438.2226,3.4072
551.2675,411.0722,3.7787,532.3450,413.7199,2.4676,511.8837,415.5783,-0.8919,491.6281,419.3652,-3.5086,473.1132,425.8060,-2.6185,454.4931,434.0667,1.2583,434.7380,439.2706,3.6493
553.7145,410.8821,3.0832,534.7220,413.8911,3.1895,514.1077,415.6424,0.3348,493.8390,418.0226,-3.1593,475.6622,423.9196,-3.4558,456.6402,432.6512,-0.1022,436.8999,439.3576,2.6679
556.1994,410.4040,1.9979,537.1011,414.2589,3.3825,517.0017,416.4376,1.3519,496.1307,417.6593,-1.8553,477.6188,422.1611,-3.5884,458.3605,430.4356,-1.7909,439.3472,438.8236,1.8210
558.3460,409.3880,0.4191,539.5935,414.1548,3.4839,519.2801,417.1634,2.6402,498.6946,418.1498,-0.7534,479.8437,421.0098,-3.3203,459.9635,428.0787,-2.7297,441.4311,437.0834,0.5180
560.4970,408.2882,-0.7540,542.3944,413.8634,2.4478,522.0047,417.8507,3.5033,501.3500,418.5620,0.7314,481.7402,420.1360,-2.5803,462.0978,425.5069,-3.6830,443.3288,434.7744,-1.1805
562.7465,407.4183,-2.0253,544.5042,413.3140,1.3115,524.5437,418.0673,3.5859,504.2554,419.6086,2.0377,484.5424,420.2107,-1.3346,464.3811,423.7941,-3.5062,445.6093,432.5731,-2.0243
564.7933,405.9523,-3.1477,546.5768,412.1508,-0.3906,527.0713,417.9739,2.8146,506.3856,420.3296,3.0151,487.1142,420.6207,0.1231,466.7713,423.0312,-3.3384,447.1010,429.9320,-3.2301
567.2377,405.0230,-3.8361,548.7577,410.5812,-1.6378,529.3254,417.4183,1.9573,509.3325,420.7310,3.6405,489.9014,421.8820,1.5669,469.0136,421.9808,-2.1773,449.5156,427.4378,-3.4637
569.3226,403.8476,-3.3847,550.7608,409.2673,-2.7763,531.6044,416.2265,0.9880,511.7673,421.2187,3.3582,492.4832,422.6832,2.6493,471.2324,422.6210,-0.6828,451.4596,425.7988,-3.4664
571.7858,403.5210,-3.0001,553.0444,407.9105,-3.4462,533.7711,414.7251,-0.6365,514.1806,420.9783,3.0305,495.1686,423.7801,3.4473,474.0223,423.7924,0.6620,453.7192,424.6548,-2.7639
573.9988,402.9794,-1.6014,555.5475,406.6643,-3.5151,535.9274,413.1848,-2.1340,516.5674,420.6012,1.4989,497.8544,424.6508,3.5137,477.1230,424.9940,2.0404,456.2084,424.8686,-1.6332
576.9853,403.0094,-0.3730,558.0069,405.8549,-2.9837,537.8848,411.4050,-3.0321,518.5007,418.8813,0.0633,500.2001,424.6866,2.8093,479.7725,426.4593,3.2148,458.9718,425.5361,-0.2292
579.2756,403.1728,0.9463,560.0675,405.3745,-2.3891,539.9638,410.2927,-3.4483,520.7351,417.2779,-1.4682,502.6827,424.0171,2.0606,482.2631,427.5940,3.3905,461.4658,426.7481,1.1990
581.4036,403.3633,2.6891,562.4174,405.3811,-0.9749,542.0036,408.5839,-3.5366,522.6442,415.2395,-2.5848,504.7053,423.0753,0.9694,485.2316,427.9132,3.5958,464.2380,428.3827,2.4613
584.1481,403.2794,3.1053,564.7178,405.4915,0.5881,544.5462,408.1505,-2.6647,524.9381,413.5275,-3.4619,506.7631,421.1719,-0.3081,487.6057,428.0809,2.8823,466.7804,429.8464,3.6122
586.5528,403.5884,3.6540,567.4146,405.8685,2.0452,547.0185,407.6026,-1.5089,526.9237,411.8882,-3.4750,508.8825,419.1220,-1.7321,489.6648,427.3562,2.0524,469.8505,431.2933,3.4850
589.0319,403.1206,3.3209,570.0534,406.4493,2.9578,549.5331,407.8569,-0.6568,529.3332,410.5151,-3.5001,510.7790,416.9450,-2.7824,491.8821,425.7105,0.1452,472.2647,431.9019,3.0932
591.3091,403.1050,2.4684,572.3833,406.6116,3.7371,551.3757,408.5078,1.2483,531.1863,410.2664,-2.6399,512.9187,415.0138,-3.3856,493.9892,423.9263,-1.2314,474.3821,431.2167,2.4775
593.6648,402.3216,1.1352,574.6861,406.8247,3.6592,554.6683,408.9258,2.5549,533.8434,410.3064,-1.3733,514.9390,413.1775,-3.5485,495.8965,421.2236,-2.4118,476.8837,430.0567,1.3337
595.9885,401.2544,-0.1777,577.1266,406.6024,2.5637,557.1468,410.0023,3.3803,536.4936,410.4752,0.4442,517.2886,412.6792,-3.0484,497.9422,419.0681,-2.9148,479.0724,428.2616,-0.0395
598.0374,399.9940,-1.7819,579.7677,405.9143,1.9810,559.5392,410.2020,3.9437,539.3096,411.2578,1.7134,519.3827,412.1598,-1.9748,499.9327,417.0170,-3.6090,480.9379,425.7642,-1.8919
600.3371,398.7415,-2.8946,582.1311,404.6018,0.1248,562.3224,410.3136,3.3573,541.8243,412.3248,2.9051,522.1699,412.8508,-0.3889,501.8998,415.6478,-3.4071,482.4877,423.2647,-2.8966
602.3988,397.6483,-3.3530,583.9880,403.6296,-0.7920,564.4819,409.9939,2.5213,544.1352,413.0222,3.6258,524.9594,413.6173,0.9635,504.1914,414.6488,-2.6246,484.7299,420.4026,-3.3311
604.6435,396.9332,-3.6648,586.3784,402.1866,-2.2162,567.0197,408.8421,1.2129,546.9897,413.7582,3.7963,527.6162,414.2426,2.4045,506.5014,414.6629,-1.4928,486.9337,418.9001,-3.6808
607.1098,396.0155,-3.2127,588.0684,400.7336,-2.9725,568.8781,407.6530,-0.4220,549.1914,413.6295,3.0612,530.0186,415.5967,3.2792,509.3794,415.5737,-0.0233,488.5202,417.6833,-2.8573
609.5160,395.1338,-2.1104,590.4213,399.4806,-3.7722,571.0838,405.9382,-1.5835,551.6417,413.0450,2.1931,532.6296,416.1427,3.3152,512.0240,416.5404,1.4527,491.2815,416.9453,-2.0232
611.6085,395.2032,-0.5665,592.7304,398.4938,-3.2729,573.2298,404.6240,-2.6344,553.9067,412.0395,0.7196,535.4258,417.1287,3.1716,515.0109,418.3276,2.6913,493.8468,417.4088,-0.7248
614.3804,395.2207,0.8667,595.2702,397.8621,-2.7020,575.1930,402.6899,-3.3406,555.7584,410.3184,-0.6007,537.8798,416.8256,2.5452,517.2299,419.6455,3.5032,496.4707,418.6462,0.4297
616.6889,395.7000,2.1713,597.7737,397.6197,-1.6011,577.5508,401.3939,-3.7397,558.0267,408.4765,-2.3523,540.2055,415.7081,1.0020,519.8745,420.2948,3.8279,499.2043,420.2026,2.1384
618.9690,395.7285,2.8645,600.1116,397.5549,-0.1076,579.8653,400.5051,-3.0189,560.1146,406.4122,-3.0646,542.3721,414.0041,-0.0648,522.6353,420.4297,3.0665,502.3462,421.7434,2.9868
621.5651,395.7061,3.4686,602.4768,397.8972,1.4975,582.1033,400.3577,-2.3235,562.1965,404.8776,-3.5318,544.5110,412.6745,-1.5130,525.0633,420.0147,2.1029,504.7768,423.0702,3.3691
624.1987,396.0473,3.4616,605.0220,398.3313,2.8364,584.5536,399.8490,-0.6841,564.4430,403.5597,-3.3997,546.2875,410.2295,-2.4103,527.1524,418.5845,0.7649,507.6100,423.5987,3.5560
626.3097,395.3582,2.9838,607.8644,398.6081,3.3241,586.8978,400.5498,0.6043,566.6848,402.4356,-2.9749,548.1915,408.2124,-3.3945,529.2959,416.8369,-0.3509,509.8499,423.8052,2.7266
628.7905,394.7876,1.6438,610.1950,398.9564,3.6137,589.6177,400.9995,2.1644,569.1306,402.3919,-1.5080,550.4153,406.2702,-3.4448,531.1585,414.4814,-2.0442,512.2744,423.0440,1.7204
631.1387,393.9133,0.2491,612.6482,399.0248,3.2598,592.1895,401.5721,2.9538,571.4648,402.3445,-0.3517,552.6654,404.9825,-3.3322,533.0163,412.1778,-3.1081,514.1341,421.1680,0.3585
633.1564,392.4114,-1.1114,615.1122,398.3418,2.2896,594.9341,402.2159,3.5994,574.2187,403.2031,1.0042,554.7768,404.7493,-2.2724,534.8354,409.9267,-3.6641,516.1705,419.1937,-1.0712
635.4338,391.7015,-2.2429,616.9159,397.6657,0.9980,597.4783,402.4519,3.2444,576.7806,404.2164,2.3794,557.1512,404.6070,-0.8145,536.9114,408.2696,-3.4160,518.3471,416.5101,-2.3690
637.7588,390.7403,-3.3592,619.6995,396.4762,-0.3706,599.6489,402.3085,3.1751,579.5953,405.2345,3.1646,559.9728,405.4645,0.2866,539.2232,407.2438,-2.9817,520.0212,413.8283,-3.1351
639.9939,389.2309,-3.4914,621.5669,394.9729,-1.6977,601.8391,401.5038,1.9009,582.1629,405.9713,3.5105,562.5958,406.4796,2.0466,541.6639,406.9438,-1.7418,521.9175,411.6361,-3.4790
642.0764,388.5946,-3.6919,623.6450,393.5063,-2.9715,604.4314,400.5588,0.5673,584.5045,405.9644,3.1934,565.4294,407.8578,2.9189,544.5003,407.4341,-0.4180,524.3603,409.9231,-3.5167
644.5196,388.1134,-2.5371,625.8397,392.4098,-3.4606,606.5514,398.8890,-0.8753,587.0550,405.5257,2.6501,567.8742,408.4923,3.3097,547.0561,408.3568,1.1916,526.2450,409.4193,-2.7769
646.9246,387.3014,-0.9731,627.8747,391.1106,-3.4066,608.4460,397.2599,-2.2043,589.3077,404.7142,1.4635,570.5273,409.2795,3.4056,549.7475,409.8313,2.2959,529.0888,409.6189,-1.2835
649.3931,387.5641,0.1366,630.3390,390.3721,-3.0958,610.4421,395.7134,-3.0116,591.4558,403.4882,-0.1336,573.0830,409.1806,3.0657,552.6773,411.2371,2.9935,531.5031,410.5463,0.1851
651.8029,387.6302,1.5951,632.4895,389.7671,-1.8592,612.9095,394.2173,-3.7700,593.5371,401.4635,-1.5625,575.1375,408.6246,1.9124,555.0996,412.1788,3.8316,534.1973,411.6464,1.3821
654.1409,387.8970,2.6035,634.9327,389.8523,-0.8494,614.9920,393.0652,-3.5352,595.4763,399.6927,-2.7844,577.3609,407.3526,0.5240,557.4302,412.7666,3.1905,537.0303,413.3238,2.7081
656.9236,387.8809,3.1752,637.6548,389.8805,0.8705,617.3355,392.4636,-2.7237,597.4226,397.7771,-3.2459,579.7211,405.2550,-1.0598,560.6697,412.6210,2.4250,539.9972,415.0614,3.3572
659.3562,388.1143,3.5851,640.4070,390.5360,2.3399,619.7613,392.4771,-1.5057,599.6874,396.2084,-3.5367,581.5328,403.3084,-2.4034,562.6958,411.3772,1.6252,542.7078,416.1257,3.5356
661.8166,387.9991,3.1808,642.5065,390.9913,2.9080,622.2582,392.6603,0.0170,601.9662,395.3067,-3.2699,583.6201,401.1711,-3.3555,564.9365,409.8423,-0.1666,544.9691,416.3672,2.9153
663.8225,387.5008,2.1638,645.3433,391.2786,3.7953,624.4013,393.0425,1.7385,604.2451,394.9780,-2.1472,585.7999,399.1789,-3.6603,566.5751,407.5605,-1.4753,547.2870,415.7808,2.0335
666.2323,386.6202,0.8553,647.4942,391.5948,3.4430,627.2900,393.6077,2.6514,607.1698,395.0374,-0.8313,587.8676,397.7381,-3.5518,568.4876,405.2816,-2.6854,549.5930,414.1896,0.7506
668.5454,385.6055,-0.6995,650.2059,391.0117,2.7669,630.2639,394.5920,3.1898,609.6403,395.6121,0.3624,590.0085,397.2679,-2.7480,570.4755,402.9410,-3.3036,551.3745,412.4024,-0.4897
670.5658,384.4833,-1.7821,652.3943,390.3739,1.5293,632.5506,394.9910,3.8184,612.0402,396.2615,1.6732,592.2862,397.2582,-1.5209,572.5622,401.0586,-3.1897,553.2992,410.0830,-1.8358
672.9212,383.1300,-2.8303,654.6166,389.2718,-0.0054,634.8495,394.8619,3.2583,614.6287,396.9592,2.9406,595.1667,397.5116,-0.2359,574.8430,399.9123,-3.4684,555.6174,407.3101,-2.9174
675.0213,381.8097,-3.7359,656.7118,387.9199,-1.5131,637.2923,394.1726,2.3376,617.3104,397.8554,3.8441,597.7704,398.3463,1.5199,576.9445,399.6138,-2.5212,557.1757,404.8191,-3.6967
677.7058,381.2484,-3.6185,658.7964,386.5250,-2.6826,639.6470,393.1978,0.7792,619.7194,398.5106,3.2750,600.0838,399.6220,2.5981,579.4451,399.6529,-1.0660,559.2967,403.0062,-3.6204
679.7621,380.5530,-2.7494,661.3905,385.0351,-3.3082,641.4579,392.1267,-0.5753,621.9153,398.1724,2.9036,603.0255,400.6548,3.5437,582.1492,400.3857,0.6348,561.5617,401.9181,-3.1939
682.0083,380.2649,-1.8859,663.3298,383.9087,-3.3655,644.1391,390.5883,-1.7176,624.4435,397.5155,1.7140,605.6805,401.3187,3.7152,584.9453,401.5209,1.8109,563.9507,401.6427,-1.4424
684.4489,379.9638,-0.3774,665.9266,382.9725,-3.2503,645.6439,388.7159,-2.9939,626.6383,396.2459,0.4401,608.3606,401.7654,2.8906,587.6199,403.1693,2.7528,566.5068,402.5021,-0.4452
687.0161,379.8584,1.1110,667.9815,382.4607,-2.3846,648.0540,387.1686,-3.1197,629.0354,394.3836,-1.0080,610.3991,401.0026,2.0957,590.4007,404.3548,3.4959,569.3341,403.6891,1.1560
689.5776,380.1994,2.5616,670.4034,382.0069,-1.1918,650.4016,385.6674,-3.7319,630.7538,392.8576,-2.2032,612.7061,400.1119,1.3443,593.0857,405.3083,3.6470,572.0991,405.3357,2.1014
692.1534,380.3571,3.0950,672.7605,382.5283,0.5371,652.7371,385.1008,-2.8295,632.8198,390.8942,-3.4478,614.7818,398.8068,-0.3689,595.2657,405.1155,3.0364,575.0085,406.6975,3.0922
694.7220,380.6373,3.2473,675.5764,382.6583,1.6340,654.8365,384.7774,-1.4602,634.9085,389.0613,-3.5062,616.9499,396.6142,-1.8367,597.7421,404.3947,1.8372,577.8199,408.0986,3.4942
697.0570,380.4912,3.3032,677.8074,383.2972,2.6776,657.3464,384.7259,-0.3080,636.8880,387.8149,-3.5111,618.9692,394.6250,-2.9960,599.9279,403.1262,0.6757,580.3454,408.6894,3.2746
699.4245,379.7963,2.6461,680.6757,383.7437,3.2895,659.8548,385.2266,1.0093,639.7419,387.1284,-2.4252,620.8825,392.1769,-3.2704,601.7821,400.6373,-1.2179,582.4541,408.4519,2.3492
701.8098,379.1238,1.4780,683.0771,383.2875,3.7667,662.5022,386.0005,2.0570,641.8398,386.9818,-1.2946,622.9655,390.6604,-3.4928,603.6316,398.5300,-2.3151,584.9909,407.0940,1.3111
703.8904,378.2409,-0.2190,685.5394,383.6462,3.0445,664.8688,386.2858,3.1735,644.5661,387.4252,0.1006,625.3526,389.8192,-3.0260,605.5755,396.0949,-3.1082,586.8546,405.4169,0.2670
706.1244,377.3331,-1.7107,687.7146,382.9883,2.1685,667.4403,387.0670,3.7364,646.9891,387.9948,1.2288,627.4247,389.3746,-2.0839,607.5388,394.1196,-3.3714,588.9444,402.9950,-1.6413
708.2410,376.1193,-2.5877,689.7172,381.9466,0.3464,670.0670,387.1570,3.5444,649.5849,388.9696,2.6598,629.9593,389.3709,-0.6018,609.7626,392.6821,-3.4592,590.7282,400.5094,-2.5253
710.1773,374.7839,-3.5680,692.0414,380.7799,-0.9357,672.6151,386.8000,2.4128,652.2287,389.9143,3.1869,632.5994,390.4446,0.7928,612.1071,391.3715,-3.1370,592.5957,398.0510,-3.5361
712.3717,373.7134,-3.6184,694.4185,379.3093,-2.3207,674.7561,386.0786,1.8052,654.6900,390.5211,3.5625,635.6346,391.4231,2.0824,614.6473,391.7445,-1.7054,594.9585,396.0926,-3.5837
715.1485,372.8995,-3.3346,696.4077,378.0663,-2.7784,676.8247,384.6014,-0.0360,657.6155,390.5530,3.3004,637.8816,392.6081,3.1196,617.1803,392.2387,-0.1242,596.6915,394.4768,-3.1258
717.3401,372.3601,-2.3746,698.6413,376.3692,-3.5684,679.1736,383.4918,-1.4324,659.6934,390.1241,2.0438,640.5568,393.2096,3.7504,619.6594,393.6907,1.4328,599.0479,393.9523,-2.2301
719.7169,372.1913,-1.1881,700.6190,375.4829,-3.5196,681.1151,381.7127,-2.4981,661.9533,388.9803,1.1026,643.2508,393.9555,3.5258,622.6838,394.9744,2.6386,601.7831,394.3034,-1.0441
722.2181,372.3480,0.4296,703.1117,375.1080,-2.9175,683.2724,379.8941,-3.3456,664.3162,387.4233,-0.3676,645.6945,393.4742,2.8787,625.3935,396.1782,3.2503,604.1361,395.2999,0.6176
724.6002,372.5162,1.7656,705.4957,374.4921,-1.5919,685.6166,378.8937,-3.5610,666.1410,385.9685,-1.6514,647.9981,392.8863,1.9320,628.4694,397.0950,3.5226,607.0730,396.8900,1.7679
727.5053,372.3541,2.9703,707.8518,374.6110,0.0903,687.8864,377.4642,-3.3842,668.3019,383.9945,-3.0389,650.0189,391.2811,0.4464,630.6464,397.6224,3.1968,610.1076,398.4489,2.9739
729.3999,372.8504,3.4110,710.4911,374.8515,1.3371,690.0459,377.0356,-2.4998,670.2382,381.9877,-3.7536,652.2330,389.5131,-1.4726,632.8765,397.0054,2.2513,612.5222,400.1198,3.2746
732.2516,372.7652,3.4216,713.3149,375.5423,2.4917,692.4793,377.2200,-1.0556,672.2806,380.5576,-3.6674,654.0352,387.2572,-2.6871,634.8394,395.8228,1.0605,615.5721,400.8508,3.4833
734.7532,372.4828,3.1819,715.5637,375.6993,3.2117,695.0476,377.1317,0.2168,674.8215,379.6881,-2.9631,656.2416,385.4224,-3.4317,637.3415,393.9803,-0.4448,618.0459,401.0833,3.1525
737.0789,372.0817,2.2371,717.9548,375.9072,3.7847,697.6570,378.0488,1.6088,676.9729,379.2986,-1.9039,658.6398,383.3388,-3.7157,639.2518,391.8161,-1.8113,620.2620,400.1727,1.8747
738.8733,371.1955,0.4746,720.3943,375.9655,3.2434,700.0356,378.2220,2.7329,679.6661,379.4470,-0.7230,660.3086,382.3305,-3.2547,641.4381,389.3268,-2.7111,622.2207,398.5647,0.7170
741.4607,370.2762,-1.0979,722.7873,375.5274,2.6149,702.6878,379.3449,3.4782,682.1071,380.0055,1.0415,662.8965,381.6156,-2.6270,643.1909,387.4600,-3.4874,624.3181,396.1781,-0.6376
743.2402,368.6122,-2.2120,724.8752,374.6260,1.2172,705.6539,379.4474,3.4104,684.7558,381.1454,2.3617,665.0766,381.6598,-1.3859,645.2393,385.5315,-3.4900,626.2066,393.8493,-2.2034
745.8589,367.1973,-2.9447,727.6017,373.5548,-0.2663,707.7857,379.3172,3.0541,687.4449,382.3522,3.2578,667.7875,382.1443,0.2268,647.5681,384.0049,-3.0541,628.2420,391.0900,-3.2923
747.7475,366.5164,-3.5640,729.5489,372.2387,-1.5342,710.0083,378.6511,1.8697,690.1458,382.7950,3.6910,670.6831,383.1810,1.7443,649.8026,383.6782,-1.9442,630.1259,388.9312,-3.5651
750.2571,365.6029,-3.0802,731.8361,370.9238,-2.7142,712.2334,377.7162,0.7242,692.6270,383.0131,3.4037,673.1192,384.4843,2.7955,652.2360,384.3992,-0.9294,632.2131,386.9874,-3.5858
752.3548,365.0126,-2.8504,733.8559,369.3236,-3.4471,714.5829,376.4025,-0.8264,695.0255,382.8464,3.0428,675.8506,385.5431,3.4667,654.9438,385.2921,0.5824,634.3202,386.3335,-2.5853
754.9474,364.5710,-1.5667,736.1625,368.2944,-3.3054,716.7001,374.6312,-2.1070,697.0898,381.8791,1.4854,678.2697,386.0204,3.4629,657.5107,386.6367,2.4173,636.7503,386.1957,-1.4263
757.4072,364.3558,-0.0729,738.1716,367.1757,-3.0914,718.9074,372.9379,-3.0930,698.9952,380.4367,-0.0666,681.2433,386.1671,3.0149,660.3020,388.0095,2.9607,639.7104,386.9667,0.0742
759.8347,364.4447,1.3826,740.3811,366.8590,-2.0099,720.7216,371.5199,-3.4951,701.3868,378.5951,-1.6113,683.1855,385.5360,2.2333,663.2515,389.4197,3.5515,642.0791,388.5937,1.5374
762.4236,364.8632,2.6168,743.1136,366.7809,-0.6831,723.1693,370.1952,-3.4762,703.5801,376.7995,-2.8396,685.3861,383.9664,0.8000,665.7290,389.7239,3.8882,645.1347,390.0918,2.5912
764.9749,365.2860,3.2515,745.7743,367.2234,1.0195,725.2538,369.5651,-2.4924,705.9629,375.1073,-3.3229,687.2655,382.6240,-0.8052,668.2675,389.7044,2.5676,647.5381,391.5656,3.4288
767.1160,365.2259,3.5023,748.4946,367.5020,2.0669,727.5418,369.3309,-1.8152,707.7165,373.5003,-3.6993,689.6011,380.3909,-2.0759,670.6115,388.9555,1.7196,650.2270,392.8959,3.4486
769.4613,364.7958,3.2812,750.5678,367.9699,3.1568,730.1191,369.6933,-0.1065,709.5857,372.3694,-3.1756,691.7881,378.6021,-2.8929,672.7753,387.2557,-0.0275,653.1223,393.2822,3.2528
772.1447,364.6069,2.1650,753.2807,368.5906,3.7487,732.7382,369.9549,1.4214,712.2306,371.7245,-2.3951,693.5593,376.4955,-3.4809,674.7655,385.1897,-0.9239,655.4897,392.9028,2.4276
774.0499,363.7715,1.3549,755.7884,368.4358,3.3828,735.3915,370.5311,2.3668,714.7222,371.7685,-1.2680,695.6834,374.7695,-3.6464,676.6146,382.7855,-2.5599,657.6051,391.8907,0.9195
776.7337,362.8193,-0.5272,757.7943,368.3960,2.7869,737.9739,371.5071,3.2439,717.2487,372.0747,0.2781,698.0096,374.0599,-2.7005,678.3643,380.0069,-3.2991,659.5129,389.6829,-0.5414
778.8778,361.5789,-1.8277,760.3710,367.1972,1.5738,740.1088,371.6846,3.5073,720.0664,372.8438,1.7468,700.3512,374.0231,-1.7745,680.5347,378.5685,-3.6843,661.6497,387.4716,-1.8190
781.0020,360.5215,-2.9419,762.7432,366.1991,0.2027,743.2159,371.9039,3.0937,722.3537,373.9895,2.7712,702.7729,374.4926,-0.4852,682.7987,377.2870,-3.0776,663.6870,384.5377,-2.7871
783.0989,359.4418,-3.2848,764.9659,364.9074,-1.4363,745.4143,371.3768,2.3724,725.3724,374.6397,3.6028,705.9028,375.1007,0.9690,685.0208,376.1698,-2.2592,665.5064,382.3184,-3.5230
785.3583,358.3089,-3.5530,766.8915,363.5376,-2.5424,747.3812,370.3790,0.9839,727.8506,375.2952,3.3772,708.4712,376.5795,2.4254,687.6278,376.4004,-1.0707,667.3262,380.1008,-3.4276
788.0501,357.4179,-2.9810,769.1123,362.3459,-3.2965,749.4782,369.2481,0.0556,729.9899,375.2066,3.3959,711.1413,377.2525,3.1849,690.0452,376.9654,0.1724,669.5046,379.0115,-2.8052
790.1150,357.3237,-1.6804,771.3313,360.9492,-3.6487,751.8202,367.9367,-1.7537,732.6261,374.9240,2.1662,713.8370,378.0329,3.7383,692.6936,378.4316,1.6464,672.1071,378.5101,-1.6256
792.5972,357.0118,-0.4596,773.4891,360.0998,-3.3490,754.0441,366.2105,-2.8413,735.0261,373.2169,0.8014,716.2478,378.4321,3.2214,695.7802,379.7957,2.6988,674.3371,378.9762,-0.7165
794.9531,356.7065,0.6506,775.7512,359.5446,-2.8048,755.8975,364.4384,-3.3686,736.6973,371.7584,-0.5628,718.7576,378.1426,2.3967,698.2179,381.0147,3.6289,677.4638,380.3582,0.8024
797.5379,357.1710,2.0777,778.3937,359.1003,-1.3340,758.2683,363.0046,-3.6250,738.7433,369.6751,-2.1271,720.8986,377.0501,1.4260,700.9956,381.8396,3.3720,680.0599,382.0590,2.0809
800.0684,357.1210,3.1939,780.6042,359.2382,0.1462,760.5527,361.9442,-3.0422,740.9116,368.1252,-2.9476,722.9993,375.6401,0.0492,703.5373,381.8456,3.1106,682.8345,383.5366,2.9128
802.5928,357.6079,3.4624,783.4493,359.5611,1.5695,762.7051,361.4785,-2.1688,743.0383,366.3442,-3.4772,725.0000,373.8363,-1.5137,705.8717,381.6031,1.9396,685.4912,384.8346,3.7034
805.0036,357.5560,3.5162,785.9124,360.3550,2.5363,765.3271,361.6782,-0.6457,745.2534,365.0719,-3.3788,726.8113,371.8366,-2.7352,708.0329,380.1930,0.9227,688.0987,385.7636,3.6962
807.4169,357.2267,2.5801,788.3705,360.8095,3.5243,767.9624,361.8930,0.4867,747.2867,364.2448,-2.5668,728.8236,369.5222,-3.5016,710.0771,377.8076,-0.6603,690.8160,385.8173,2.4839
809.6127,356.4391,1.7957,790.7583,360.9542,3.4828,770.3792,362.6146,2.1169,750.0041,363.9113,-1.5944,730.8482,367.9021,-3.6731,712.1580,375.8332,-2.1240,693.0627,384.5360,1.5636
811.6244,355.4311,0.2420,793.4860,360.5840,3.2800,773.2175,363.3936,3.0584,752.2025,364.3354,-0.3263,733.3802,366.8166,-3.0806,713.6792,373.4848,-2.9500,694.9255,382.9990,0.4533
