snout_X,snout_Y,snout_Z,mid1_X,mid1_Y,mid1_Z,mid2_X,mid2_Y,mid2_Z,mid3_X,mid3_Y,mid3_Z,mid4_X,mid4_Y,mid4_Z,peduncle_X,peduncle_Y,peduncle_Z,caudaltip_X,caudaltip_Y,caudaltip_Z
441.6099,431.8320,0.9763,422.5345,434.7102,-2.3409,402.5934,439.5347,-3.5879,383.5106,446.9907,-0.8795,364.9928,453.4508,2.4449,345.2015,456.4714,3.4316,324.0995,455.2881,1.1525
443.4576,432.2307,1.7460,424.2101,434.4285,-1.2783,404.5003,438.3045,-3.1241,385.1108,445.4431,-2.3389,367.0540,452.6528,1.3487,346.9430,457.3377,3.3671,326.1270,457.0392,2.2464
445.5772,432.5489,2.8710,426.3288,434.2900,-0.1390,406.0607,437.5867,-3.0839,386.3675,443.8500,-2.8244,368.9096,450.9304,0.2385,348.7968,457.5552,3.2618,328.0787,458.4113,2.7921
447.1814,432.9169,3.6120,428.6476,435.0684,1.0165,407.7364,436.8405,-2.7714,388.1000,442.4278,-3.5119,370.0079,449.7495,-1.0197,350.7574,457.2183,2.5918,330.3780,459.6713,3.4241
449.0064,432.6622,3.7320,430.0040,435.1643,2.1038,409.5599,436.9715,-1.4622,389.1748,441.1627,-3.3954,371.5468,448.0195,-2.1473,351.9682,456.2645,1.6016,332.0136,460.4473,3.6753
451.1540,432.6573,3.3599,432.3614,435.5870,2.9956,411.5864,437.1949,-0.3253,391.3157,440.3491,-3.3226,373.1347,446.3267,-2.9702,353.9828,455.0381,0.7098,334.3399,461.2001,3.3239
453.0146,432.2588,3.0080,433.9889,436.2622,3.4007,413.2910,437.4274,0.9496,393.1422,439.4707,-2.6701,374.4422,444.5067,-3.5862,355.1768,453.6756,-0.8535,336.3840,460.6507,2.4166
454.2665,431.9568,1.8914,436.0326,436.2083,3.7337,415.3583,438.5600,2.0786,394.6588,439.5093,-1.3896,376.0709,443.6770,-3.8224,356.8858,451.4895,-2.0938,337.8417,459.9512,1.6742
456.1793,431.4049,0.1103,438.0350,436.2468,3.1309,417.5231,439.0580,2.9622,396.7174,439.9990,-0.1763,377.5812,442.5231,-3.1453,358.1851,449.3217,-2.9578,339.3066,458.7116,0.6210
457.7671,430.1825,-0.9138,439.2789,435.8737,2.5182,419.6199,439.2007,3.7868,398.7779,440.3435,0.6644,379.2449,441.7401,-2.6687,359.7711,447.4951,-3.6366,340.6856,456.6774,-0.8328
459.3915,429.2386,-1.4220,441.3078,435.2067,1.7352,421.4111,439.8828,3.6205,400.8160,441.2827,1.9503,381.2588,441.9249,-1.5701,361.0832,446.0178,-3.4313,342.0209,454.6920,-2.0746
461.0829,428.2972,-2.9326,442.7939,434.2678,0.3021,423.1856,439.6525,3.0724,402.6821,442.1475,2.8047,383.4337,442.6685,-0.0772,363.0246,445.1761,-3.3388,343.4256,452.4548,-2.9842
462.8195,427.6162,-3.3629,444.3993,433.4759,-1.0566,424.8920,439.3650,2.5652,404.8150,442.8066,3.4516,385.3166,443.3081,0.7628,364.6838,444.2839,-2.6976,345.0483,450.5159,-3.3401
464.7407,426.4484,-3.4544,446.1530,432.1444,-2.0319,426.6322,439.1074,1.5669,406.8785,443.3381,3.5029,387.0942,444.1605,2.1570,366.5503,444.1916,-1.5339,346.4530,448.5690,-3.6543
466.2313,426.0738,-3.2156,447.6634,430.8889,-3.0467,428.0330,437.7865,0.3891,408.5120,443.4192,3.3062,389.2803,445.0388,2.7603,368.5496,444.9235,-0.5681,348.1125,447.4025,-3.1016
467.8930,425.5274,-2.7292,449.1962,429.8810,-3.3549,429.5085,436.8280,-0.7448,410.1726,443.2035,2.8368,391.2497,445.9891,3.4658,370.5630,445.6706,0.6344,349.8635,446.9402,-2.6400
469.8240,425.2101,-1.8914,451.0153,428.8018,-3.5386,431.3027,435.3780,-1.8360,411.8680,442.5801,1.4950,393.0708,446.5398,3.7833,372.5469,446.9721,2.2669,351.5192,446.9077,-1.5567
471.4292,425.0715,-0.5255,452.3681,428.0172,-3.2145,432.7191,434.0076,-2.9942,413.5851,441.6276,0.5669,394.9432,446.9388,3.3055,374.4877,448.1767,3.1033,353.4453,447.3427,-0.4474
473.3841,425.3654,0.8678,454.5244,427.6666,-2.6910,434.3881,432.7259,-3.6390,415.3703,440.1605,-0.8899,397.1507,446.5536,2.4770,376.9043,449.4173,3.3793,355.5191,448.4112,0.9860
475.0377,425.4920,1.8574,456.2557,427.7198,-1.5751,436.1005,431.7205,-3.7586,416.7339,438.8691,-1.7569,398.3961,445.8161,1.6113,378.7489,450.3074,3.6627,357.5655,449.8938,2.0465
477.1432,425.5600,2.9024,457.7678,427.4747,-0.6521,437.8807,430.8282,-3.0831,418.1952,437.3739,-2.9901,400.2382,444.7120,0.3564,380.6085,450.7332,3.3752,359.7553,451.3754,2.6958
479.1594,425.7628,3.3417,459.8327,427.7072,0.7989,439.6947,430.2949,-2.5684,419.8495,435.7059,-3.2745,401.9644,443.1877,-0.8895,382.4065,450.7167,2.6766,362.1622,452.6557,3.2715
480.6089,425.8125,3.6795,462.1239,428.2093,2.0543,441.2172,430.1019,-1.8119,421.4002,434.3955,-3.8088,403.1348,441.4970,-1.6781,383.9102,449.6382,1.8338,364.2621,453.5851,3.5006
482.9495,425.9653,3.2908,464.1044,428.6747,2.7249,443.3547,430.2966,-0.5996,423.2280,432.9984,-3.3009,405.0611,439.9001,-2.9948,385.4562,448.3576,0.5535,365.9615,454.3239,3.4596
484.3730,425.6292,2.5318,465.4908,429.2699,3.5121,445.3200,430.8568,0.8264,424.4271,432.8843,-2.4858,406.1086,438.0255,-3.1391,387.0435,446.8141,-0.4969,367.8757,454.1955,2.8803
486.1372,425.2983,1.8019,467.2975,429.4524,3.9153,447.0844,431.4770,1.8447,426.2659,432.6669,-1.8844,407.8983,436.3520,-3.6806,388.6709,444.9966,-1.3989,369.5959,453.5659,1.7725
487.7032,424.5012,0.6818,469.3700,429.1726,3.5641,448.9128,431.8670,2.8754,428.2790,432.8454,-0.7918,409.4649,435.7086,-3.5132,390.0845,442.7080,-2.7363,370.9787,452.1183,0.8706
489.4350,423.5384,-0.5530,471.1310,428.7663,2.7272,450.8815,432.5938,3.3561,430.4524,433.4624,0.6740,411.2677,435.1239,-2.7355,391.2479,440.9968,-3.3434,372.5485,450.1350,-0.4962
491.0786,422.6765,-1.7264,473.0093,428.2952,1.9759,453.0703,432.6677,3.4932,432.0657,434.5255,1.6503,412.6601,435.0315,-1.8531,393.0282,439.7344,-3.8046,373.8667,448.1224,-1.8281
493.0013,421.7572,-2.7622,474.5361,427.5995,0.3121,454.8075,433.0971,3.4419,434.3671,434.6852,2.8122,414.4838,435.6318,-0.4282,394.3468,438.1721,-3.3384,375.3958,446.2005,-2.5506
494.3778,420.8297,-3.4298,475.9294,426.9612,-0.8022,456.6136,432.7758,2.6227,436.3179,435.9148,3.3670,416.8959,436.2286,0.7770,396.6075,437.4537,-2.8717,376.8582,444.2217,-3.2887
495.9430,419.8501,-3.5128,477.6252,425.6321,-1.9205,458.1483,431.9669,1.5405,438.2668,436.2345,3.2199,418.8845,436.7714,1.8613,398.0391,437.6305,-1.7204,378.1508,442.2670,-3.3919
497.7576,418.8341,-3.1858,479.3457,424.2733,-3.0061,459.7044,431.2612,0.5313,440.1687,436.8285,3.1489,420.9129,438.2075,2.7964,400.1810,438.0353,-0.4795,379.8963,440.8551,-3.5949
499.6624,418.5441,-2.9378,480.8631,423.2939,-3.1612,461.7536,430.0937,-0.4651,442.1519,436.5710,2.6985,422.9714,438.9225,3.2788,401.9536,438.6363,0.1428,381.7951,440.2240,-2.8714
501.3762,418.2610,-1.8749,482.5884,422.4273,-3.8343,463.1327,428.7745,-1.7858,443.8854,436.0272,2.0194,424.8690,439.7240,3.3583,403.8977,439.9526,1.7518,383.3333,440.1118,-1.9238
503.1847,418.0928,-0.5809,484.3860,421.3690,-3.1320,465.0862,427.3478,-2.8998,445.3761,435.1768,0.8444,426.5598,440.0456,3.4563,406.1548,441.2497,2.4725,385.2144,440.7158,-0.7150
505.0731,418.5277,0.4224,486.0017,421.0436,-2.7389,465.9981,426.3547,-3.6103,447.0287,433.7768,-0.7183,428.6611,439.9902,2.6693,408.0802,442.0737,3.1765,387.0711,441.3256,0.5337
507.1531,418.5180,1.7699,487.8932,420.8034,-1.8006,467.8674,425.0505,-3.6943,448.3177,432.2546,-1.8610,430.2824,439.3217,1.6707,410.1471,443.2041,3.4479,389.3177,442.8554,1.8607
508.9771,418.6424,2.5354,489.5886,420.6639,-0.6678,469.6150,424.3448,-3.2510,449.5820,430.5333,-2.7435,431.8882,438.2709,0.6907,412.1194,443.4929,3.6187,391.7884,444.5206,2.8529
510.7914,419.1461,3.4167,491.3814,421.0196,0.4379,471.1122,423.5298,-2.6830,451.2615,429.2073,-3.3992,433.2499,436.6903,-0.5698,414.1659,443.9906,2.9473,393.7027,445.8263,3.4668
512.5350,419.2081,3.6293,493.4943,421.2332,1.7094,473.0198,423.3935,-1.9727,453.0001,427.7192,-3.5963,434.8659,435.2285,-1.5673,415.5783,443.2898,2.0880,395.9019,446.6709,3.7665
514.3369,419.2475,3.4796,495.4947,421.9823,2.6200,474.7245,423.6899,-0.8261,454.7451,426.5197,-3.4729,436.4232,433.2667,-2.6097,417.3898,441.9884,0.7748,397.6709,447.5626,3.4619
516.1283,418.8732,2.9422,497.2527,422.5777,3.4037,476.6910,423.8555,0.6994,456.2380,425.9098,-3.1997,437.9282,431.5124,-3.0561,418.9779,440.0221,-0.6234,399.7224,447.6041,2.9308
517.9696,418.3576,1.7545,498.9362,422.1983,3.4613,478.6950,424.3251,1.4938,457.9450,425.9823,-1.9110,439.3900,430.2214,-3.6664,420.4259,438.4996,-1.7328,401.0956,446.7008,2.2395
519.7847,418.0787,0.8937,501.1007,422.5418,3.5058,480.8476,425.0427,2.6699,460.1208,426.0864,-1.0965,440.8302,428.9896,-3.1784,421.9046,436.5944,-2.5468,402.7823,445.3275,0.6721
521.4248,417.0094,-0.3759,502.9049,422.4013,2.6230,482.7016,425.5442,3.2571,461.7253,426.3283,0.1104,442.5271,428.2814,-2.9610,423.2284,434.6365,-2.9664,404.4090,443.9496,-0.2310
522.8741,416.0186,-1.5868,504.5793,421.8944,1.7224,484.4806,425.7355,3.4381,463.9753,426.9989,1.7362,444.7183,428.1644,-1.7552,424.8565,432.7930,-3.5976,405.8071,441.8216,-1.2137
524.8313,415.0615,-2.3251,506.2392,421.2330,0.8718,486.3119,426.2603,3.4465,465.7252,428.0424,2.7168,446.3850,428.5371,-0.8202,426.2839,431.8768,-3.4761,407.0060,439.3562,-2.5988
526.0581,414.0995,-3.3814,507.6102,420.2198,-0.3684,488.2504,425.9062,2.7216,467.7554,428.9923,3.1680,448.4071,429.3411,0.3621,427.7004,431.1754,-2.7896,408.4612,437.7054,-3.4116
527.8833,413.4725,-3.8761,509.5575,418.8906,-1.7395,489.9301,425.3892,2.0324,470.0251,429.2939,3.6468,450.4611,430.0567,1.6144,429.8881,430.8360,-1.9192,409.9414,435.7724,-3.6441
529.4896,412.8113,-3.6792,511.2464,417.8326,-2.6170,491.6109,424.8391,1.0023,471.8612,429.8299,3.7101,452.3851,431.1317,2.7889,431.6072,430.7921,-0.9619,411.4002,434.1200,-3.6239
531.4900,411.8787,-2.8282,512.7996,416.5915,-3.5617,493.5265,423.5648,-0.2461,473.5300,429.7715,3.1804,454.7306,431.8988,3.2370,433.6331,431.7741,0.3639,413.1029,433.3714,-2.7385
532.8419,411.6045,-2.2813,514.1871,415.7161,-3.3876,494.9466,422.1989,-1.3679,475.2565,429.1689,2.1875,456.4716,432.6987,3.5756,435.7569,433.0971,1.3138,414.7644,433.0406,-2.0869
534.7591,411.5248,-1.2327,516.0163,414.8916,-3.3981,496.6099,420.9707,-2.4129,477.2131,428.4278,1.2604,458.4065,433.2220,3.4011,437.6504,434.3179,2.6817,416.8881,433.2312,-1.0039
536.6633,411.6494,0.1648,517.6992,414.5129,-2.8291,497.9153,419.5838,-3.4474,478.5455,427.2232,-0.1562,460.5082,433.3202,2.8516,439.9097,435.4421,2.9618,418.8034,434.3114,0.1310
538.7531,411.6631,1.4352,519.2998,414.1531,-1.9713,499.7188,418.4863,-3.6700,480.1626,425.9256,-1.2843,461.9625,432.5659,2.0174,442.0187,436.3029,3.4763,421.0579,435.7295,1.5627
540.4179,412.0023,2.5224,521.0476,413.9771,-0.6966,501.3249,417.1238,-3.4944,482.0857,424.0845,-2.2531,463.8351,431.4585,1.0106,443.8407,436.9121,3.2878,423.0853,437.0984,2.4320
542.6161,412.1294,3.2090,523.2261,413.9960,0.4112,502.7319,416.8415,-3.0106,483.0378,422.6382,-2.9532,465.1621,430.1760,-0.4433,445.6294,436.9167,3.1916,425.5852,438.7466,3.2909
543.9314,412.3097,3.5283,525.0660,414.6272,1.2321,504.4782,416.6591,-2.1344,485.0378,421.1162,-3.6449,466.6806,428.4545,-1.6409,447.5086,436.1393,1.8834,427.2649,439.7332,3.3580
546.3282,412.4561,3.6177,527.1262,415.0112,2.6645,506.5018,417.0230,-0.7527,486.4141,420.2074,-3.6764,468.0336,426.8424,-2.3348,448.9981,435.3139,0.8987,429.2766,440.5156,3.5087
547.4387,411.9954,3.0433,529.2471,415.5466,3.0588,508.6747,416.7409,0.1390,487.7537,419.3518,-2.9894,469.7872,425.0150,-3.1571,450.6477,433.8268,-0.2937,431.0586,440.6619,2.8399
549.4096,411.9792,2.3148,530.9920,415.8961,3.6160,510.2147,417.3516,1.4837,489.8606,419.0748,-2.2905,471.2411,423.5639,-3.5453,452.0746,432.2179,-1.6600,433.0758,440.1144,2.1454
551.3740,411.2191,1.0621,532.6119,415.6685,3.4848,512.0441,418.0252,2.3475,491.6576,419.2714,-0.9095,472.5485,422.6508,-3.4597,453.1411,430.0369,-2.3445,434.4639,439.0711,1.1045
553.0572,410.1070,-0.1040,534.4755,415.6185,3.1755,514.4322,418.6221,2.9940,493.5926,419.5727,-0.0830,474.3332,421.6844,-2.7527,454.9933,428.1377,-3.2460,436.0366,437.2688,0.0592
554.4649,409.5720,-1.2886,536.0705,415.2151,2.2444,516.2285,418.7440,3.5119,495.7166,420.1736,1.5127,475.9905,421.7940,-2.0280,456.3588,426.4494,-3.8190,437.6832,435.4818,-1.3036
556.3881,408.4162,-2.5157,537.8681,414.3658,1.1553,517.9157,419.2105,3.5010,497.4682,421.1918,2.4407,478.1697,421.8427,-1.3471,457.9512,424.9406,-3.7585,438.9268,433.3026,-2.3780
557.7962,407.5313,-3.2849,539.7126,413.5662,-0.3570,520.0084,419.2557,3.1645,499.7762,421.8939,3.1163,480.0903,422.4765,0.1071,459.6318,424.2290,-3.1382,440.0497,431.2096,-3.0474
559.6594,406.6858,-3.7998,540.9912,412.3758,-1.7293,521.4744,418.8180,2.3787,501.4914,422.7934,3.5836,481.9450,423.3299,1.2725,461.1606,423.8739,-2.2521,441.5176,429.0544,-3.4147
561.1374,405.8601,-3.8137,542.7078,411.2959,-2.5453,523.2952,418.3640,0.8092,503.5993,422.8353,3.4657,484.1462,423.9535,2.5663,463.2663,424.2499,-1.1669,443.4372,427.6920,-3.6148
562.6818,405.1254,-3.2044,544.2950,410.2001,-3.1641,524.9643,417.0562,-0.0605,505.3723,423.1258,2.6480,486.1178,425.1047,3.3021,465.4557,424.7268,-0.0705,444.8184,426.6039,-3.2118
564.8066,404.9951,-2.2737,545.9866,409.1533,-3.6281,526.5250,415.7125,-1.5527,507.2556,422.6898,2.2657,488.1003,425.8702,3.7088,467.3646,425.9496,1.3418,446.7251,426.1120,-2.0734
566.3645,404.8627,-1.2516,547.5842,408.0059,-3.5821,528.0507,414.1461,-2.3412,508.7338,422.0953,1.1209,490.2095,426.2673,3.6917,469.2027,427.2711,2.6408,448.4665,426.6736,-1.4642
568.5605,404.6845,0.1469,549.4103,407.6928,-2.9693,529.7982,412.7415,-2.8983,510.5804,420.5585,-0.0262,491.8018,426.4258,2.9807,471.5531,428.4685,3.1867,450.5634,427.5461,0.1262
570.3670,404.9452,1.0761,550.8265,407.2331,-2.2117,531.3070,411.5142,-3.4030,511.8894,419.0800,-1.2895,493.7741,426.2932,2.3283,473.4688,429.2924,3.5303,452.6309,428.6600,1.2532
571.9731,405.2621,2.2087,552.7312,407.3420,-1.1072,533.0316,410.8190,-3.4633,513.3196,417.6688,-2.2110,495.4518,425.0359,1.0187,475.4068,430.0247,3.7069,454.7111,430.1009,2.3725
574.1215,405.5196,3.0073,554.9503,407.3170,0.5173,534.4846,410.2797,-3.1335,514.9830,416.2096,-3.3833,497.0343,423.7560,-0.0142,477.5261,430.1599,3.3219,456.8805,431.5501,3.0100
576.0420,405.5938,3.8841,556.8357,407.6351,1.3212,536.3126,409.8803,-2.1897,516.4658,414.5723,-3.8762,498.3991,421.9809,-1.1382,479.2933,429.7948,2.5268,458.9895,432.8091,3.7227
577.9414,405.7836,3.4635,558.4118,407.8700,2.2943,537.9533,410.0421,-1.3631,518.1978,413.3935,-3.6204,499.9902,420.1595,-2.3767,480.7680,428.9752,1.3753,460.9237,433.5124,3.5440
579.5808,405.2040,3.1770,560.6319,408.5088,3.1459,539.7416,409.9574,-0.0024,519.8931,412.5839,-2.9679,501.5408,418.6216,-3.1496,482.1991,427.3420,-0.1165,462.8160,433.7454,3.2256
581.6468,404.7390,2.3806,562.3875,408.6894,3.6138,541.9427,410.5547,1.3227,521.6599,412.3152,-2.3847,502.7810,416.8340,-3.4960,483.8399,425.8013,-0.7837,464.2246,433.6001,2.6193
582.9899,404.2809,1.3253,564.3322,408.7234,3.5283,544.0550,411.0202,2.2121,523.4545,412.5166,-1.2415,504.7644,415.6976,-3.5173,485.4737,423.6372,-2.4323,466.0058,432.4958,1.1374
584.8025,403.6989,0.1273,566.3483,409.0236,3.1430,546.0858,411.7002,2.9905,525.3091,412.7946,-0.0069,506.2185,414.9718,-3.2340,486.4294,421.5432,-3.2401,467.6696,430.8551,0.0834
586.1290,402.7180,-1.0620,568.1176,408.3746,2.7211,547.7766,412.1737,3.3498,527.2992,413.4603,1.0000,508.1591,414.7917,-1.9219,488.0484,419.6582,-3.7287,469.4163,429.2163,-0.7650
587.9821,401.7481,-2.3125,569.4473,408.0013,0.8074,549.7802,412.3871,3.7269,529.2563,414.1217,2.2280,510.1287,414.6987,-1.1071,489.7526,418.2532,-3.3755,470.9539,426.8195,-2.4052
589.3766,400.8770,-2.8453,571.2448,406.8834,0.2791,551.3899,412.4607,3.1052,531.4544,415.0312,3.2324,511.7882,415.3729,0.2273,491.6973,417.5153,-3.1720,471.9386,424.8810,-2.9005
590.9627,399.8874,-3.5383,572.9341,405.8979,-1.3055,553.4397,412.0487,2.3844,533.4255,415.7882,3.4461,513.8742,416.3299,1.3573,493.0719,416.9858,-2.1632,473.6248,422.7442,-3.4972
592.8561,399.1708,-3.6859,574.5174,404.6210,-2.5810,555.0579,411.7783,1.0480,535.1378,416.1118,3.5322,515.7761,417.1691,2.1465,495.0162,417.0637,-1.3054,474.8239,421.0914,-3.6657
594.5420,398.5407,-3.3634,575.8148,403.5430,-3.3053,556.7219,410.2178,0.2627,537.0670,416.2569,2.9969,517.9765,418.1117,3.2226,496.6666,417.9190,-0.2320,476.4851,420.2467,-3.0533
596.1666,398.1508,-2.4409,577.5845,402.3688,-3.4331,558.4311,409.3925,-0.9944,539.0791,415.7370,2.2178,519.8449,418.9300,3.6937,499.1338,418.8504,1.2550,478.1847,419.7951,-2.4164
598.4116,397.9871,-1.5534,579.0140,401.5132,-3.4956,559.8186,407.8536,-2.1730,540.5192,415.2020,1.3532,521.7648,419.6110,3.4251,501.1906,420.0018,2.1331,480.0034,419.9467,-1.6327
599.9995,398.0112,-0.3586,581.1138,400.6976,-2.8323,561.4405,406.3656,-3.1684,542.3602,414.0360,0.2801,523.7149,419.3767,3.0691,503.2228,421.3234,2.7674,482.3410,420.7208,-0.0901
602.1075,397.9847,1.1335,582.8214,400.6250,-2.2440,562.9256,405.2787,-3.4289,543.6897,412.8890,-1.0529,525.4411,419.3515,2.2206,505.0199,422.4760,3.3751,484.1677,421.4772,1.1421
603.8813,398.1242,1.9810,584.3949,400.3555,-1.3807,564.7908,404.4023,-3.6423,545.2623,410.8873,-1.8498,527.0743,418.1780,1.4015,507.2041,423.0134,3.6696,486.3879,422.9744,2.1476
605.7063,398.6903,2.8957,586.4086,400.5716,-0.1499,566.2087,403.4399,-3.3236,546.5131,409.2253,-3.0994,528.5307,417.2345,-0.0768,509.1830,423.0477,3.2487,488.5780,424.5513,2.7950
607.7102,398.7488,3.4039,588.4356,400.8098,1.1719,567.9694,403.1960,-2.5605,548.6170,407.9125,-3.5391,530.3313,415.5251,-1.1660,511.1376,423.3118,2.2848,490.7835,425.7313,3.5315
609.6618,398.5125,3.7371,590.2034,401.1784,2.2525,569.5274,402.7935,-1.4563,549.7128,406.9755,-3.6536,531.8633,413.8118,-2.2056,512.4456,421.9210,1.2743,492.7164,426.3941,3.6311
611.4495,398.3893,3.1795,592.4854,401.5329,3.0304,571.6810,403.2784,-0.0506,551.3226,405.9241,-3.3702,533.0027,412.2164,-3.1751,514.2377,420.3765,0.2310,494.7644,426.8057,3.1349
613.1261,397.9908,2.6574,594.0366,402.1608,3.5671,573.6842,403.7305,0.8192,553.2568,405.5747,-2.6050,534.8740,410.5470,-3.8743,515.6737,418.9369,-1.0201,496.7443,426.8807,2.5521
614.6851,398.0251,1.5085,595.8128,402.1465,3.4454,575.2826,404.2439,1.9587,555.1123,405.2422,-1.4143,536.4613,409.0807,-3.5494,517.0660,416.9104,-1.8047,497.8196,425.8513,1.5859
616.4947,397.5300,0.4819,598.0727,402.1791,3.1129,577.5586,404.9469,3.2060,556.9608,405.5993,0.0637,538.0863,408.4421,-3.0203,518.4072,415.4795,-2.9571,499.6709,424.2201,0.4658
617.8310,396.0221,-0.9321,599.7815,401.4952,2.6586,579.8122,405.5401,3.3998,558.6130,406.4323,0.9339,539.8062,407.7452,-2.5331,519.4487,413.1442,-3.5082,500.6868,422.5786,-1.1184
619.7581,394.9588,-1.8924,601.1724,400.9937,1.1694,581.6564,405.4854,3.5443,561.0717,406.9739,2.0985,541.2088,407.7974,-1.7354,521.3554,411.9858,-3.7528,502.5587,420.4985,-2.1507
621.3622,393.7527,-3.1527,602.9634,400.3265,0.0254,583.0150,405.7838,3.4345,562.9685,408.1888,2.8452,543.3179,408.1103,-0.2588,522.9661,411.0852,-3.3414,503.7908,418.1656,-3.0547
623.0056,393.1966,-3.4700,604.6181,399.3608,-1.2532,585.0230,405.4218,2.5225,564.9755,408.7595,3.4334,545.2892,409.0855,1.0455,524.9246,410.4700,-2.3613,505.2797,416.3968,-3.2353
624.5334,392.4573,-3.5145,606.1589,398.0202,-2.2380,586.8371,405.1050,1.4354,566.8358,408.7211,3.6277,547.4856,410.2779,2.1091,526.4147,410.2970,-1.5724,506.7134,414.6695,-3.2491
626.6337,391.8581,-3.4558,607.7266,396.8197,-2.8439,588.4363,404.2325,0.4049,568.7951,409.4169,3.1462,549.6512,411.0123,2.9226,528.7525,410.9821,-0.4488,508.2336,413.4439,-3.4210
628.1415,391.5304,-2.7891,608.9793,395.6348,-3.4479,590.2391,402.7036,-1.1506,570.4373,409.3871,2.6123,551.5455,412.1964,3.2836,530.5557,411.8692,0.9175,509.8420,412.5422,-2.8107
629.7336,391.1876,-1.4799,610.9326,394.8924,-3.6511,591.8101,401.6055,-2.0323,572.2385,408.6490,1.5048,553.5217,412.6820,3.7418,532.7239,412.7171,2.0078,512.1028,413.0478,-1.2998
631.7360,391.1938,-0.4202,612.8912,394.0322,-3.2704,593.2828,399.9884,-2.8355,573.8751,407.4647,0.5451,555.2514,412.7405,3.6331,534.7907,414.2040,3.1304,513.8722,413.3844,-0.2936
633.6587,390.8680,0.7712,614.6911,393.6267,-2.3746,594.6315,398.8011,-3.6186,575.3978,406.2687,-0.7125,556.8319,412.8020,2.2028,536.9198,415.7295,3.3458,516.0614,414.7480,0.9556
635.6153,391.4287,1.6548,616.2763,393.7715,-1.5864,596.1531,397.6616,-3.6113,576.8999,404.4152,-1.8255,558.8396,411.7283,1.4612,538.8330,416.0356,3.7470,518.1377,415.9931,2.0726
637.5104,392.1860,3.0255,618.5211,393.6284,-0.3541,597.9318,396.5614,-3.2851,578.4274,403.0707,-2.7041,560.4064,410.6669,0.5683,540.8826,416.4059,3.3084,520.0709,417.3837,2.8572
639.4148,391.9181,3.5485,620.2117,393.9026,0.8376,599.5888,396.3595,-2.5135,580.1921,401.4303,-3.4346,561.9004,409.2021,-1.1135,542.5924,416.3492,2.8089,522.5113,418.6748,3.4672
641.2589,391.9492,3.5240,621.8880,394.3861,1.6457,601.5785,396.1343,-1.4398,581.9147,400.1522,-3.5903,563.3424,407.3249,-2.1281,544.1572,415.3800,1.6835,524.2166,419.7635,3.2829
642.8878,391.9444,3.4366,624.0858,394.6611,2.9075,603.6124,396.3872,-0.3640,583.3793,399.0624,-3.3709,565.3672,405.6939,-2.7738,545.8937,414.0682,0.7051,526.2339,420.0423,3.3507
644.9745,391.8332,2.7173,625.8862,395.1921,3.3788,605.1552,396.8498,1.2044,584.8891,398.7938,-2.5871,566.3515,403.8019,-3.2574,547.3249,412.3321,-1.0631,528.0885,419.9284,2.9695
646.5527,391.0611,1.7844,627.6324,395.3406,3.6850,607.3141,397.4184,1.9079,586.7716,398.6999,-1.8054,567.7883,402.5021,-3.7196,548.6437,410.5675,-2.1353,529.6025,419.2678,1.6596
647.9080,390.0329,0.6003,629.4130,395.4590,3.0071,608.9773,397.9040,2.9530,588.4364,399.0336,-0.5401,569.6042,401.6804,-3.3299,550.3931,408.8514,-2.8178,531.5118,418.1517,0.4339
649.6164,389.5985,-0.6663,631.2985,394.6120,2.6700,611.2638,398.4951,3.4191,590.4418,399.5854,0.8609,571.5384,401.0251,-2.5410,551.5849,406.9148,-3.4091,532.6569,416.2897,-0.7089
651.2667,388.8176,-1.8514,633.0298,394.2674,1.7581,613.0468,398.7451,4.0175,592.5242,400.1675,1.8704,573.1137,401.0877,-1.6423,553.3077,405.3723,-3.5488,534.3363,414.1811,-1.5901
652.8177,387.5870,-2.7618,634.7757,393.6185,0.5195,614.9291,399.0503,3.1894,594.6440,400.9877,2.8326,575.2983,401.1968,-0.6796,554.8971,404.2896,-3.5312,535.3590,412.0189,-2.7001
654.6684,386.5350,-3.3687,636.4618,392.8790,-0.8245,616.8526,398.7118,2.9144,596.4950,401.7551,3.3603,577.2242,401.9937,0.8282,556.5652,403.4533,-2.4982,536.9869,409.9108,-3.5231
656.4461,386.1388,-3.7913,637.9392,391.5897,-1.9092,618.1804,398.1301,1.6630,598.5273,402.1749,3.7223,579.0768,403.3118,1.8969,558.4441,403.5339,-1.7162,538.4340,407.8743,-3.4100
658.0759,384.8544,-3.3956,639.4265,390.2251,-2.6863,620.2302,397.3642,0.6142,600.3878,402.4728,3.3716,581.0175,403.9748,2.8603,560.2185,404.2713,-0.1094,540.1791,406.8389,-3.2208
660.2671,384.7416,-2.8796,640.8952,389.2658,-3.4378,621.5464,396.0918,-0.7659,602.4702,402.4259,2.8211,583.2106,405.1570,3.2137,562.0504,405.0788,0.7964,541.7245,406.2953,-2.6503
661.5702,384.3721,-1.9237,642.8266,388.0656,-3.5951,623.2991,394.7829,-1.9882,603.8498,401.8700,1.7070,585.0554,405.7998,3.6231,564.4122,405.8776,1.8117,543.3566,406.1158,-1.9116
663.2492,384.3151,-0.7594,644.3605,387.4272,-3.4279,625.0392,393.3165,-2.8221,605.4413,401.0653,0.7818,587.1002,406.0763,2.9626,566.5767,407.2775,2.6978,545.3769,406.5015,-0.7228
