eye_X,eye_Y,eye_Z,snout_X,snout_Y,snout_Z,peduncle_X,peduncle_Y,peduncle_Z,dorsaltip_X,dorsaltip_Y,dorsaltip_Z,analtip_X,analtip_Y,analtip_Z,caudaltip_X,caudaltip_Y,caudaltip_Z,Rpecttip_X,Rpecttip_Y,Rpecttip_Z,Rpectbase_X,Rpectbase_Y,Rpectbase_Z,Lpectbase_X,Lpectbase_Y,Lpectbase_Z,Lpecttip_X,Lpecttip_Y,Lpecttip_Z,Rpelvictip_X,Rpelvictip_Y,Rpelvictip_Z,Rpelvicbase_X,Rpelvicbase_Y,Rpelvicbase_Z,Lpelvictip_X,Lpelvictip_Y,Lpelvictip_Z,Lpelvicbase_X,Lpelvicbase_Y,Lpelvicbase_Z
0.067216,5.995366,5.651854,-0.173185,6.304416,5.744476,6.978879,5.425272,1.702652,6.994467,5.416021,2.615151,7.002085,5.693661,1.191743,9.067938,4.727747,1.350932,1.337861,5.013411,3.676024,0.908027,5.868099,4.523491,1.097797,6.61297,4.533713,1462.664502,711.254414,NaN,5.122458,6.187585,1.438372,4.636913,6.149242,1.918409,5.35817,6.403437,1.551395,4.669705,6.271669,1.910586
0.068626,5.999663,5.664796,-0.157795,6.301997,5.759555,6.97831,5.425201,1.704053,6.994273,5.41627,2.615834,6.99925,5.693636,1.192137,9.064174,4.727321,1.351165,1.310281,5.015005,3.650372,0.908294,5.867817,4.528414,1.097797,6.61297,4.533713,1462.664502,711.254414,NaN,5.122458,6.187585,1.438372,4.637124,6.148436,1.931874,5.352716,6.403369,1.551574,4.669604,6.279841,1.911125
0.071631,6.005581,5.677299,-0.151206,6.301059,5.763995,6.97751,5.425131,1.705444,6.994287,5.416228,2.616654,6.99648,5.693607,1.192609,9.058591,4.726201,1.351392,1.225769,4.987757,3.590914,0.909094,5.866971,4.543182,1.097797,6.61297,4.533713,1455.738095,719.344302,NaN,5.116997,6.187511,1.438547,4.631603,6.156518,1.932622,5.349003,6.419439,1.559261,4.662573,6.279959,1.910688
0.074374,6.010594,5.685896,-0.148053,6.301625,5.763808,6.9757,5.425128,1.705594,6.994696,5.416016,2.617969,6.993774,5.69357,1.193236,9.04528,4.72793,1.352126,1.185219,4.989367,3.569966,0.912748,5.865698,4.563049,1.100877,6.612184,4.543664,1455.738095,719.344302,NaN,5.062701,6.169911,1.44598,4.624672,6.156254,1.938941,5.349003,6.419439,1.559261,4.653434,6.296275,1.911777
0.075583,6.015258,5.694072,-0.144676,6.301416,5.765144,6.975164,5.425061,1.706922,6.994525,5.416033,2.619028,6.993048,5.693322,1.197799,9.036669,4.72745,1.352596,1.125602,5.002038,3.530857,0.913814,5.864572,4.582727,1.110114,6.609829,4.573509,1455.738095,719.344302,NaN,5.046324,6.169692,1.446551,4.624778,6.15585,1.945672,5.34553,6.426437,1.579852,4.646509,6.295981,1.918065
0.077343,6.018262,5.702252,-0.139213,6.301507,5.769585,6.974909,5.424893,1.710211,6.994628,5.415622,2.620105,6.992188,5.693053,1.202732,9.024691,4.727876,1.352839,1.085426,5.020311,3.514395,0.915146,5.863164,4.607318,1.112938,6.60937,4.578572,1457.123377,729.745586,NaN,5.046324,6.169692,1.446551,4.62126,6.155921,1.945466,5.34553,6.426437,1.579852,4.646509,6.295981,1.918065
0.121331,6.062854,5.708726,-0.132769,6.300912,5.772377,6.974174,5.424819,1.71168,6.994664,5.41552,2.620692,6.991926,5.693066,1.202494,9.022398,4.728119,1.353092,1.077339,5.030785,3.659271,0.915679,5.862601,4.617152,1.112938,6.60937,4.578572,1457.123377,735.524077,NaN,5.046593,6.160655,1.459516,4.621473,6.155114,1.958926,5.345645,6.425588,1.593322,4.646509,6.295981,1.918065
0.124137,6.062228,5.716841,-0.13025,6.301113,5.772219,6.972234,5.424821,1.71175,6.993735,5.419057,2.621279,6.991664,5.693075,1.202331,9.016419,4.726147,1.353021,1.096594,5.030523,3.673655,0.916478,5.861756,4.631899,1.118077,6.609102,4.578933,1466.820346,742.458266,NaN,5.046593,6.160655,1.459516,4.621473,6.155114,1.958926,5.338605,6.425689,1.592946,4.642994,6.296042,1.917848
0.109922,6.060948,5.725742,-0.12564,6.300388,5.777939,6.966174,5.424757,1.713282,6.99476,5.415998,2.62242,6.991499,5.693075,1.202323,9.00942,4.719372,1.352742,1.119539,5.03709,3.708696,0.917011,5.861193,4.64173,1.118077,6.609102,4.578933,1482.058442,749.392456,NaN,5.046671,6.16025,1.466287,4.605206,6.154846,1.959561,5.338663,6.425265,1.59968,4.6431,6.295628,1.924572
0.111034,6.060451,5.733376,-0.122147,6.29991,5.788114,6.959808,5.424622,1.716227,6.994505,5.4157,2.622702,6.991303,5.693088,1.202088,9.014458,4.728019,1.353211,1.178301,5.058092,3.774332,0.917277,5.860912,4.646644,1.118077,6.609102,4.578933,1498.681818,758.638042,NaN,5.046671,6.16025,1.466287,4.588941,6.154578,1.960207,5.338663,6.425265,1.59968,4.6431,6.295628,1.924572
0.111975,6.059949,5.741281,-0.117244,6.299068,5.79381,6.958283,5.42454,1.717888,6.994296,5.415976,2.622874,6.985489,5.693129,1.201615,9.009414,4.627678,1.346743,1.233084,5.08215,3.921665,0.918342,5.859787,4.666299,1.11884,6.608127,4.593579,1504.222944,765.572231,NaN,5.046748,6.159846,1.473056,4.588941,6.154578,1.960207,5.338663,6.425265,1.59968,4.6431,6.295628,1.924572
0.113376,6.059148,5.753992,-0.111555,6.299458,5.800847,6.957415,5.424452,1.719651,6.9934,5.435275,2.625047,6.983188,5.693394,1.196684,9.005678,4.627615,1.347226,1.278508,5.103321,3.986733,0.919141,5.858943,4.681036,1.119094,6.607803,4.59846,1508.378788,766.727929,NaN,5.046748,6.159846,1.473056,4.589049,6.154174,1.966937,5.322927,6.383968,1.597387,4.636071,6.295751,1.92414
0.116899,6.063807,5.766979,-0.108336,6.298251,5.806432,6.956754,5.424432,1.720074,6.994022,5.437229,2.625209,6.975167,5.693676,1.191736,9.001094,4.611752,1.346659,1.411023,5.109484,4.079033,0.919939,5.858099,4.69577,1.119857,6.606828,4.613103,1509.764069,766.727929,NaN,5.046748,6.159846,1.473056,4.589049,6.154174,1.966937,5.312148,6.375612,1.597185,4.621923,6.294807,1.93782
0.120275,6.067988,5.780327,-0.104718,6.298077,5.82077,6.943695,5.424386,1.721603,6.993981,5.437226,2.625271,6.972144,5.710282,1.193261,8.997526,4.600362,1.345776,1.471573,5.142934,4.077371,0.921003,5.856975,4.71541,1.120365,6.606179,4.622862,1516.690476,762.105136,NaN,5.039686,6.159963,1.472652,4.589267,6.153368,1.980394,5.306821,6.367325,1.596803,4.600836,6.27807,1.943272
0.123476,6.073212,5.793397,-0.100009,6.297516,5.836788,6.940353,5.465704,1.724713,6.993688,5.437176,2.626245,6.969343,5.710262,1.193581,8.995402,4.627392,1.349842,1.574628,5.188329,4.095541,0.921801,5.856132,4.730137,1.120619,6.605855,4.627741,1518.075758,756.326645,NaN,5.039686,6.159963,1.472652,4.589376,6.152964,1.987122,5.306821,6.367325,1.596803,4.590185,6.261558,1.942653
0.126031,6.078432,5.802145,-0.09569,6.297179,5.845447,6.944784,5.465657,1.725436,6.993456,5.437346,2.627072,6.96869,5.718584,1.194007,8.964047,4.619427,1.350779,1.63562,5.282576,4.109349,0.922333,5.85557,4.739953,1.121381,6.604881,4.642377,1519.461039,748.236758,NaN,5.039842,6.159155,1.48619,4.589485,6.152561,1.993848,5.306821,6.367325,1.596803,4.58667,6.261621,1.942435
0.127237,6.083805,5.810393,-0.090168,6.296923,5.857148,6.949238,5.473739,1.729343,6.993085,5.43513,2.627844,6.968432,5.718617,1.193392,8.960091,4.619332,1.352008,1.651477,5.322565,4.110278,0.922333,5.85557,4.739953,1.121635,6.604556,4.647255,1519.461039,748.236758,NaN,5.040066,6.142706,1.485042,4.589485,6.152561,1.993848,5.306821,6.367325,1.596803,4.581248,6.261532,1.942664
0.127826,6.047031,5.817325,-0.085791,6.295696,5.878982,6.953316,5.481947,1.730839,6.993751,5.436746,2.629035,6.967808,5.718631,1.193137,8.949868,4.619588,1.35395,1.702105,5.32829,4.131895,0.922599,5.855289,4.74486,1.122143,6.603907,4.65701,1487.599567,748.236758,NaN,5.03687,6.118092,1.483119,4.589485,6.152561,1.993848,5.30336,6.366955,1.603349,4.581248,6.261532,1.942664
0.128635,6.044224,5.825206,-0.096395,6.431762,5.920657,6.954643,5.556267,1.736848,6.96599,5.443245,2.631024,6.967416,5.718652,1.192742,8.95141,4.619073,1.355955,1.801509,5.403122,4.191351,0.952666,5.84935,4.825138,1.118759,6.598798,4.739335,1473.746753,741.302568,NaN,5.046989,6.108547,1.514488,4.631046,6.135221,1.877124,5.260703,6.325607,1.601057,4.613753,6.25769,1.998422
